,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
6032,8,7,2,1,32,28,4,113,149,4,7,6,1,0
6033,16,0,16,0,82,0,82,586,0,689,35,0,35,0
6034,1,1,1,1,4,1,3,5,1,4,2,1,1,0
6035,27,26,1,0,172,169,3,499,641,9,25,24,1,0
6036,11,11,0,0,37,37,0,315,486,0,5,5,0,0
6037,12,12,0,0,43,43,0,50,50,0,13,13,0,0
6038,8,8,2,2,22,18,4,52,25,49,11,9,2,0
6039,5,4,1,0,22,17,5,59,52,7,2,1,1,0
6040,13,13,0,0,61,61,0,166,166,0,12,12,0,0
6041,2,1,1,0,611,609,2,1347,1334,25,3,1,2,0
6042,2,0,2,0,4,0,4,5,0,10,2,0,2,0
6043,3,2,1,0,12,11,1,15,11,4,2,1,1,0
6044,1,1,0,0,1,1,0,3,3,0,1,1,0,0
6045,14,10,5,1,27,18,9,90,32,58,5,1,4,0
6046,25,25,0,0,286,286,0,293,293,0,2,2,0,0
6047,1,0,1,0,16,0,16,17,0,17,1,0,1,0
6048,201,198,3,0,1125,1095,30,5479,13548,258,418,412,6,0
6049,1,1,1,1,2,1,1,2,1,1,2,1,1,0
6050,4,0,4,0,73,0,73,305,0,384,15,0,15,0
6051,5,4,1,0,5,4,1,5,4,1,4,3,1,0
6052,1,1,1,1,2,1,1,2,1,1,2,1,1,0
6053,113,113,0,0,1232,1232,0,13445,18580,0,108,108,0,0
6054,5,5,2,2,32,25,7,166,161,19,7,6,1,0
6055,3,3,0,0,3,3,0,11,11,0,2,2,0,0
6056,35,33,2,0,108,105,3,448,450,7,15,13,2,0
6057,1,1,0,0,4,4,0,4,4,0,1,1,0,0
6058,63,63,0,0,248,248,0,2025,4872,0,92,92,0,0
6059,9,9,0,0,13,13,0,907,1163,0,2,2,0,0
6060,16,3,13,0,385,14,371,4508,65,4443,5,3,2,0
6061,9,8,1,0,28,26,2,162,163,6,8,7,1,0
6062,89,1,88,0,697,4,693,3655,25,4820,50,1,49,0
6063,9,0,9,0,49,0,49,2072,0,4144,2,0,2,0
6064,1,0,1,0,13,0,13,27,0,27,1,0,1,0
6065,4,4,0,0,12,12,0,43,43,0,1,1,0,0
6066,7,0,7,0,18,0,18,378,0,380,9,0,9,0
6067,6,1,0,0,48,8,0,48,8,0,1,1,0,0
6068,2,1,1,0,2,1,1,59,116,1,3,2,1,0
6069,18,1,2,0,18,1,2,72,1,11,2,1,1,0
6070,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6071,1,0,1,0,2,0,2,11,0,11,2,0,2,0
6072,8,8,0,0,9,9,0,240,876,0,6,6,0,0
6073,4,4,0,0,41,41,0,147,294,0,4,4,0,0
6074,12,12,0,0,81,81,0,87,87,0,2,2,0,0
6075,292,10,284,2,1074,17,1057,10941,27,86384,556,2,554,0
6076,8,8,0,0,18,18,0,57,57,0,6,6,0,0
6077,1,1,0,0,1,1,0,1,2,0,1,1,0,0
6078,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6079,1,1,0,0,1,1,0,2,4,0,1,1,0,0
6080,1,0,1,0,5,0,5,10,0,10,1,0,1,0
6081,17,15,2,0,41,32,9,91,38,57,4,1,3,0
6082,10,0,10,0,112,0,112,240,0,240,1,0,1,0
6083,2,1,1,0,5,2,3,19,2,17,2,1,1,0
6084,5,4,1,0,15,5,10,700,1198,37,4,3,1,0
6085,2,2,0,0,14,14,0,533,533,0,1,1,0,0
6086,1,1,0,0,1,1,0,6,6,0,1,1,0,0
6087,24,19,5,0,53,45,8,344,179,246,19,15,4,0
6088,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6089,1,1,0,0,1,1,0,3,6,0,2,2,0,0
6090,3,3,0,0,4,4,0,28,54,0,3,3,0,0
6091,6,1,5,0,16,4,12,50,30,20,5,1,4,0
6092,2,2,0,0,11,11,0,67,67,0,1,1,0,0
6093,7,6,1,0,14,13,1,45,15,30,3,2,1,0
6094,2,2,0,0,3,3,0,29,29,0,2,2,0,0
6095,1,1,0,0,4,4,0,22,22,0,1,1,0,0
6096,2,0,1,0,2,0,1,54,0,27,1,0,1,0
6097,15,14,1,0,39,38,1,165,207,27,9,8,1,0
6098,4,4,0,0,7,7,0,27,27,0,1,1,0,0
6099,4,4,1,1,18,12,6,75,132,18,6,5,1,0
6100,5,4,1,0,50,46,4,111,107,4,7,6,1,0
6101,32,29,3,0,80,76,4,1367,2246,32,40,37,3,0
6102,1,1,1,1,2,1,1,2,1,1,2,1,1,0
6103,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6104,2,2,0,0,8,8,0,76,76,0,1,1,0,0
6105,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6106,7,6,1,0,13,11,2,65,145,22,12,11,1,0
6107,45,29,16,0,123,102,21,1616,5287,31,53,50,3,0
6108,1277,1277,1,1,2468,2466,2,9227,15763,25,326,325,1,0
6109,51,51,0,0,116,116,0,593,2142,0,28,28,0,0
6110,20,0,20,0,20,0,20,44,0,44,1,0,1,0
6111,10,1,10,1,96,1,95,559,144,2658,63,4,59,0
6112,3,3,0,0,3,3,0,3,3,0,2,2,0,0
6113,1,1,0,0,6,6,0,11,11,0,1,1,0,0
6114,3,3,0,0,4,4,0,5,5,0,1,1,0,0
6115,11,10,1,0,854,849,5,2912,2895,17,2,1,1,0
6116,236,236,0,0,286,286,0,65951,78867,0,52,52,0,0
6117,1,1,0,0,1,1,0,7,7,0,1,1,0,0
6118,3,0,3,0,8,0,8,10,0,10,1,0,1,0
6119,5,4,1,0,29,28,1,75,148,2,8,7,1,0
6120,59,0,59,0,591,0,591,3911,0,5525,22,0,22,0
6121,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6122,8,7,1,0,10,9,1,85,81,4,2,1,1,0
6123,32,32,0,0,71,71,0,74,74,0,28,28,0,0
6124,1,0,1,0,3,0,3,4,0,4,1,0,1,0
6125,3,0,3,0,6,0,6,10,0,10,3,0,3,0
6126,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6127,3,2,1,0,16,15,1,68,30,106,3,2,1,0
6128,4,2,0,0,54,27,0,64,32,0,2,2,0,0
6129,4,4,0,0,5,5,0,127,127,0,1,1,0,0
6130,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6131,4,3,1,0,4,3,1,18,17,1,3,2,1,0
6132,2,1,1,0,3,1,2,6,4,2,2,1,1,0
6133,1,1,0,0,4,4,0,4,4,0,2,2,0,0
6134,25,25,1,1,362,361,1,2054,15502,4,98,97,1,0
6135,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6136,1,1,0,0,1,1,0,78,156,0,2,2,0,0
6137,6,5,1,0,24,23,1,277,302,5,5,4,1,0
6138,33,1,32,0,154,1,153,181,1,180,2,1,1,0
6139,15,2,14,1,32,3,29,1804,37,1781,13,3,10,0
6140,12,10,2,0,39,32,7,316,442,16,8,7,1,0
6141,31,31,0,0,41,41,0,94,140,0,16,16,0,0
6142,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6143,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6144,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6145,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6146,2,2,0,0,3,3,0,56,60,0,2,2,0,0
6147,7,1,6,0,22,11,11,207,294,54,10,4,6,0
6148,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6149,1,1,0,0,1,1,0,3,3,0,1,1,0,0
6150,2,0,2,0,2,0,2,27,0,27,1,0,1,0
6151,5,5,0,0,14,14,0,24,24,0,3,3,0,0
6152,2,1,2,1,4,1,3,11,2,9,2,1,1,0
6153,2,0,2,0,3,0,3,3,0,6,1,0,1,0
6154,1,0,1,0,4,0,4,6,0,6,1,0,1,0
6155,40,0,39,0,71,0,68,8028,0,8012,3,0,3,0
6156,97,96,2,1,266,260,6,652,653,6,14,13,1,0
6157,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6158,9,2,7,0,13,4,9,21,5,16,5,1,4,0
6159,17,5,14,2,402,66,336,592,510,674,6,5,1,0
6160,6,6,0,0,6,6,0,83,83,0,1,1,0,0
6161,2,2,0,0,6,6,0,14,14,0,1,1,0,0
6162,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6163,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6164,29,29,1,1,272,270,2,1270,2950,10,35,34,1,0
6165,2,2,0,0,2,2,0,38,38,0,1,1,0,0
6166,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6167,3,2,1,0,16,12,4,63,85,12,4,3,1,0
6168,1,1,0,0,1,1,0,6,6,0,1,1,0,0
6169,2,2,0,0,2,2,0,7,7,0,1,1,0,0
6170,1,1,0,0,1,1,0,1,2,0,1,1,0,0
6171,12,7,6,1,24,9,15,61,24,37,6,5,1,0
6172,2,2,0,0,4,4,0,7,7,0,1,1,0,0
6173,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6174,4,4,0,0,5,5,0,7,7,0,1,1,0,0
6175,4,2,2,0,7,4,3,47,44,3,3,1,2,0
6176,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6177,1,1,1,1,34,33,1,103,102,1,8,7,1,0
6178,41,0,41,0,70,0,70,832,0,832,5,0,5,0
6179,3,3,1,1,4,3,1,14,12,2,2,1,1,0
6180,55,1,54,0,160,9,151,264,9,255,24,1,23,0
6181,2,1,0,0,2,1,0,2,1,0,1,1,0,0
6182,91,91,1,1,165,164,1,929,934,3,12,11,1,0
6183,32,2,30,0,39,2,37,50,2,48,3,2,1,0
6184,2,2,0,0,2,2,0,9,16,0,2,2,0,0
6185,7,7,0,0,70,70,0,555,555,0,5,5,0,0
6186,51,20,32,1,240,110,130,3904,952,3534,24,12,12,0
6187,2,0,2,0,3,0,3,15,0,15,1,0,1,0
6188,1,1,0,0,5,5,0,10,10,0,1,1,0,0
6189,4,4,0,0,9,9,0,14,14,0,4,4,0,0
6190,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6191,1,1,0,0,1,1,0,51,102,0,1,1,0,0
6192,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6193,111,111,0,0,1473,1473,0,15051,21578,0,102,102,0,0
6194,6,4,2,0,14,10,4,26,22,4,8,6,2,0
6195,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6196,3,1,3,1,10,1,9,11,2,20,7,1,6,0
6197,46,43,4,1,162,158,4,1172,981,242,18,17,1,0
6198,1,1,0,0,1,1,0,11,11,0,1,1,0,0
6199,4,1,3,0,29,9,20,199,30,169,2,1,1,0
6200,9,8,1,0,15,13,2,53,116,7,13,11,2,0
6201,25,24,1,0,52,51,1,262,244,196,29,27,2,0
6202,7,7,0,0,9,9,0,99,99,0,3,3,0,0
6203,51,51,0,0,140,140,0,16658,16811,0,23,23,0,0
6204,2,1,1,0,3,2,1,12,22,2,2,1,1,0
6205,8,2,7,1,17,2,15,179,11,183,5,1,4,0
6206,1,1,0,0,1,1,0,3,3,0,1,1,0,0
6207,1,1,1,1,7,1,6,8,1,9,8,1,7,0
6208,16,16,0,0,50,50,0,316,316,0,6,6,0,0
6209,1,1,0,0,10,10,0,33,33,0,1,1,0,0
6210,1,0,1,0,4,0,4,41,0,41,1,0,1,0
6211,3,3,0,0,7,7,0,16,16,0,2,2,0,0
6212,6,5,1,0,13,11,2,50,39,11,3,2,1,0
6213,1,1,0,0,1,1,0,12,24,0,2,2,0,0
6214,49,0,49,0,334,0,334,1414,0,2093,28,0,28,0
6215,4,1,3,0,16,3,13,26,3,23,2,1,1,0
6216,15,13,3,1,31,28,3,118,110,14,8,7,1,0
6217,4,0,4,0,17,0,17,115,0,115,5,0,5,0
6218,3,3,0,0,3,3,0,3,3,0,1,1,0,0
6219,3,2,1,0,12,7,5,42,27,15,3,2,1,0
6220,1,1,0,0,1,1,0,31,31,0,1,1,0,0
6221,2,0,2,0,7,0,7,15,0,15,1,0,1,0
6222,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6223,7,1,6,0,26,10,16,167,128,72,12,5,7,0
6224,2,1,1,0,2,1,1,3,2,1,2,1,1,0
6225,20,20,0,0,38,38,0,117,117,0,4,4,0,0
6226,64,0,64,0,776,0,776,7523,0,8701,63,0,63,0
6227,19,17,2,0,36,34,2,41,39,2,5,4,1,0
6228,1,1,0,0,2,2,0,3,3,0,1,1,0,0
6229,10,10,0,0,25,25,0,202,207,0,15,15,0,0
6230,8,1,3,0,8,1,3,1534,743,24,2,1,1,0
6231,27,27,1,1,112,110,2,389,658,2,25,23,2,0
6232,2,2,0,0,12,12,0,18,18,0,1,1,0,0
6233,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6234,42,42,0,0,42,42,0,11177,11177,0,1,1,0,0
6235,4,1,3,0,6,1,5,60,1,59,2,1,1,0
6236,8,1,7,0,70,1,69,124,1,123,3,1,2,0
6237,2,1,0,0,2,1,0,6,3,0,1,1,0,0
6238,2,2,0,0,10,10,0,97,97,0,1,1,0,0
6239,3,3,0,0,7,7,0,10,26,0,4,4,0,0
6240,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6241,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6242,8,6,2,0,10,8,2,75,129,5,9,8,1,0
6243,5,3,2,0,19,13,6,39,20,19,4,1,3,0
6244,5,1,5,1,9,1,8,805,2,3194,7,1,6,0
6245,5,5,0,0,9,9,0,62,62,0,1,1,0,0
6246,1,1,0,0,3,3,0,8,8,0,1,1,0,0
6247,3,2,1,0,25,5,20,66,8,58,3,2,1,0
6248,3,0,3,0,7,0,7,12,0,12,4,0,4,0
6249,2,2,0,0,5,5,0,43,43,0,1,1,0,0
6250,1,1,0,0,7,7,0,25,39,0,2,2,0,0
6251,3,1,3,1,16,1,15,25,5,34,20,1,19,0
6252,1,0,1,0,3,0,3,8,0,10,2,0,2,0
6253,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6254,5,4,1,0,6,5,1,54,53,1,2,1,1,0
6255,1,0,1,0,13,0,13,19,0,19,3,0,3,0
6256,4,3,1,0,5,4,1,109,108,1,4,3,1,0
6257,1,1,1,1,9,8,1,16,20,1,7,6,1,0
6258,7,7,0,0,32,32,0,348,348,0,1,1,0,0
6259,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6260,2,2,0,0,12,12,0,33,41,0,2,2,0,0
6261,2,2,0,0,17,17,0,118,118,0,1,1,0,0
6262,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6263,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6264,21,21,0,0,65,65,0,1357,1357,0,5,5,0,0
6265,2,2,0,0,4,4,0,4,4,0,1,1,0,0
6266,8,0,8,0,16,0,16,45,0,45,5,0,5,0
6267,20,20,1,1,173,171,2,937,1249,40,33,30,3,0
6268,1,1,0,0,1,1,0,1,2,0,1,1,0,0
6269,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6270,387,387,0,0,638,638,0,86054,172108,0,11,11,0,0
6271,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6272,44,42,3,1,244,238,6,2495,3759,64,54,53,1,0
6273,3,2,1,0,3,2,1,12,8,4,3,2,1,0
6274,223,0,223,0,1133,0,1133,19397,0,131430,250,0,250,0
6275,4,0,4,0,23,0,23,56,0,74,13,0,13,0
6276,3,3,0,0,3,3,0,3,3,0,1,1,0,0
6277,1,1,0,0,5,5,0,24,24,0,1,1,0,0
6278,4,3,3,2,12,5,7,13,5,8,11,4,7,0
6279,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6280,4,4,0,0,16,16,0,35,35,0,3,3,0,0
6281,161,159,2,1,164,161,2,47161,54469,4,84,82,2,0
6282,1,1,0,0,4,4,0,11,11,0,1,1,0,0
6283,6,2,4,0,6,2,4,766,66,1466,2,2,2,0
6284,2,1,1,0,3,2,1,9,4,5,2,1,1,0
6285,1,1,0,0,2,2,0,16,23,0,2,2,0,0
6286,12,11,1,0,53,52,1,205,550,2,15,14,1,0
6287,223,126,97,0,1323,1226,97,65888,3172474,34023,1314,1300,17,0
6288,8,7,1,0,20,15,5,24,19,5,5,4,1,0
6289,2,0,2,0,12,0,12,166,0,176,2,0,2,0
6290,16,15,1,0,82,81,1,399,248,302,3,1,2,0
6291,6,5,1,0,6,5,1,11,10,1,6,5,1,0
6292,3,2,1,0,36,32,4,79,66,31,10,5,5,0
6293,1,1,0,0,9,9,0,26,26,0,1,1,0,0
6294,3,3,0,0,7,7,0,19,19,0,2,2,0,0
6295,8,8,2,2,44,38,6,223,217,6,17,16,1,0
6296,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6297,8,8,0,0,20,20,0,376,386,0,14,14,0,0
6298,1,0,1,0,1,0,1,3,0,3,1,0,1,0
6299,3,0,3,0,7,0,7,38,0,38,1,0,1,0
6300,1,0,1,0,9,0,9,9,0,9,2,0,2,0
6301,30,20,10,0,103,54,49,1815,1788,101,19,18,1,0
6302,2,1,1,0,5,4,1,8,7,1,2,1,1,0
6303,4,4,0,0,6,6,0,9,9,0,4,4,0,0
6304,3,1,3,1,10,3,7,81,13,112,4,2,2,0
6305,14,11,3,0,32,23,9,190,77,200,15,12,3,0
6306,9,9,0,0,10,10,0,140,140,0,1,1,0,0
6307,2,2,0,0,2,2,0,16,20,0,2,2,0,0
6308,1,0,1,0,1,0,1,6,0,6,1,0,1,0
6309,99,1,99,1,374,3,371,1969,96,4924,104,3,101,0
6310,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6311,2,0,2,0,2,0,2,2,0,2,1,0,1,0
6312,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6313,1,1,1,1,15,14,1,15,14,1,15,14,1,0
6314,4,4,0,0,4,4,0,88,174,0,3,3,0,0
6315,1,1,0,0,2,2,0,28,34,0,2,2,0,0
6316,52,52,0,0,749,749,0,3102,5684,0,23,23,0,0
6317,1,0,1,0,2,0,2,37,0,74,1,0,1,0
6318,1,1,0,0,3,3,0,6,6,0,1,1,0,0
6319,1,0,1,0,1,0,1,2,0,2,1,0,1,0
6320,1,1,0,0,3,3,0,6,6,0,1,1,0,0
6321,2,2,1,1,13,12,1,292,293,1,4,3,1,0
6322,46,42,4,0,86,81,5,476,711,25,13,11,2,0
6323,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6324,4,4,0,0,158,158,0,336,376,0,20,20,0,0
6325,1,1,0,0,4,4,0,5,5,0,1,1,0,0
6326,978,976,2,0,1597,1595,2,39115,955173,58,974,971,3,0
6327,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6328,2,0,2,0,2,0,2,26,0,26,1,0,1,0
6329,77,2,75,0,236,2,234,6226,423,13320,57,1,56,0
6330,27,21,8,2,63,41,22,836,930,81,24,22,2,0
6331,1,1,1,1,2,1,1,3,4,2,2,1,1,0
6332,4,3,1,0,7,5,2,34,15,19,4,3,1,0
6333,2,2,0,0,4,4,0,4,4,0,2,2,0,0
6334,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6335,2,2,0,0,7,7,0,12,12,0,1,1,0,0
6336,1,1,0,0,1,1,0,1,2,0,1,1,0,0
6337,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6338,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6339,18,18,0,0,28,28,0,194,227,0,7,7,0,0
6340,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6341,7,7,0,0,43,43,0,126,126,0,5,5,0,0
6342,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6343,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6344,55,55,0,0,284,284,0,2619,4580,0,75,75,0,0
6345,37,4,34,1,97,14,83,169,45,148,11,2,9,0
6346,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6347,1,1,0,0,1,1,0,5,5,0,1,1,0,0
6348,2,2,0,0,5,5,0,16,29,0,2,2,0,0
6349,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6350,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6351,8,4,4,0,17,8,8,58,36,13,5,3,2,0
6352,2,1,1,0,4,3,1,4,3,1,2,1,1,0
6353,23,21,3,1,133,117,16,604,3670,34,49,46,3,0
6354,5,5,0,0,13,13,0,127,127,0,2,2,0,0
6355,3,3,0,0,9,9,0,11,11,0,4,4,0,0
6356,3,1,2,0,6,2,4,18,2,16,2,1,1,0
6357,4,4,0,0,5,5,0,18,18,0,4,4,0,0
6358,22,22,0,0,23,23,0,192,192,0,1,1,0,0
6359,4,3,1,0,4,3,1,20,18,2,2,1,1,0
6360,2,1,1,0,2,1,1,115,114,1,2,1,1,0
6361,5,0,5,0,8,0,8,271,0,487,6,0,6,0
6362,1,1,0,0,1,1,0,12,12,0,1,1,0,0
6363,1,0,1,0,1,0,1,3,0,6,1,0,1,0
6364,14,12,2,0,120,113,7,597,701,20,6,5,1,0
6365,1,1,0,0,2,2,0,3,3,0,1,1,0,0
6366,1,0,1,0,9,0,9,10,0,10,8,0,8,0
6367,8,4,4,0,16,12,4,92,62,30,3,1,2,0
6368,5,1,4,0,5,1,4,20,1,19,2,1,1,0
6369,3,3,0,0,18,18,0,991,991,0,1,1,0,0
6370,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6371,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6372,28,26,2,0,65,63,2,395,526,41,43,42,1,0
6373,1,1,0,0,10,10,0,11,11,0,1,1,0,0
6374,35,35,1,1,648,646,2,1882,4128,4,33,32,1,0
6375,33,33,2,2,128,125,3,735,1090,75,53,51,2,0
6376,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6377,2,1,1,0,2,1,1,5,1,4,2,1,1,0
6378,5,5,0,0,16,16,0,27,27,0,10,10,0,0
6379,1,1,0,0,7,7,0,7,7,0,1,1,0,0
6380,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6381,1,0,1,0,3,0,3,6,0,6,1,0,1,0
6382,1,1,0,0,2,2,0,2,2,0,1,1,0,0
6383,10,10,0,0,12,12,0,337,337,0,7,7,0,0
6384,10,2,9,1,29,2,27,32,4,28,2,1,1,0
6385,5,5,0,0,9,9,0,10,10,0,4,4,0,0
6386,82,1,81,0,338,7,331,1006,34,1242,9,1,8,0
6387,3,3,0,0,4,4,0,4,4,0,1,1,0,0
6388,5,5,0,0,42,42,0,216,622,0,4,4,0,0
6389,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6390,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6391,3,3,0,0,6,6,0,12,12,0,2,2,0,0
6392,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6393,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6394,2,1,1,0,2,1,1,2,1,1,2,1,1,0
6395,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6396,2,2,0,0,4,4,0,5,10,0,2,2,0,0
6397,6,6,0,0,40,40,0,148,152,0,13,13,0,0
6398,4,4,1,1,11,10,1,15,17,1,8,7,1,0
6399,2,0,2,0,11,0,11,13,0,13,1,0,1,0
6400,32,32,1,1,370,369,1,1723,2604,2,116,115,1,0
6401,4,1,3,0,5,2,3,148,3,145,2,1,1,0
6402,7,2,5,0,8,2,6,1205,4,1201,3,2,1,0
6403,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6404,4,2,3,1,10,5,5,101,10,91,7,3,4,0
6405,35,27,8,0,76,59,17,210,167,43,2,1,1,0
6406,6,3,0,0,30,15,0,52,26,0,1,1,0,0
6407,19,18,1,0,123,113,10,2720,26048,24,124,122,2,0
6408,2,1,0,0,2,1,0,2,1,0,1,1,0,0
6409,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6410,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6411,6,2,4,0,11,3,8,88,45,70,6,1,5,0
6412,34,30,5,1,257,243,14,3077,4717,72,29,26,3,0
6413,2,1,0,0,2,1,0,2,1,0,1,1,0,0
6414,4,3,1,0,8,3,5,118,158,10,5,4,1,0
6415,3,2,2,1,12,9,3,92,44,48,6,4,2,0
6416,2,1,1,0,6,1,5,7,2,5,2,1,1,0
6417,1,1,0,0,10,10,0,10,10,0,2,2,0,0
6418,14,10,4,0,43,32,11,164,114,50,6,4,2,0
6419,6,5,1,0,9,7,2,31,26,12,5,4,1,0
6420,6,4,2,0,18,14,4,70,41,38,9,8,1,0
6421,2,1,1,0,19,18,1,73,72,1,2,1,1,0
6422,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6423,14,13,1,0,50,48,2,947,945,2,5,4,1,0
6424,15,14,1,0,56,48,8,242,212,49,26,25,1,0
6425,2,2,1,1,4,2,2,7,5,2,4,2,2,0
6426,12,12,0,0,12,12,0,12,12,0,1,1,0,0
6427,26,20,6,0,45,39,6,1731,1342,389,1,1,1,0
6428,72,9,63,0,252,41,211,11410,1700,10465,31,6,25,0
6429,9,3,6,0,9,3,6,136,128,8,3,2,1,0
6430,7,7,0,0,38,38,0,179,252,0,11,11,0,0
6431,32,30,8,6,184,174,10,651,747,113,30,28,2,0
6432,24,24,2,2,108,102,6,1889,2260,31,25,22,3,0
6433,1,1,0,0,1,1,0,6,6,0,1,1,0,0
6434,15,2,4,1,81,15,12,843,116,264,6,2,4,0
6435,1,1,0,0,1,1,0,290,290,0,1,1,0,0
6436,9,5,4,0,12,5,7,525,1244,14,9,5,4,0
6437,1,0,1,0,1,0,1,7,0,7,1,0,1,0
6438,2,2,0,0,5,5,0,6,6,0,1,1,0,0
6439,21,4,17,0,34,8,26,476,8,836,7,2,5,0
6440,5,4,1,0,22,19,3,179,173,9,8,4,4,0
6441,30,0,30,0,77,0,77,898,0,898,1,0,1,0
6442,1,0,1,0,1,0,1,1,0,1,1,0,1,0
6443,16,7,10,1,51,12,39,226,65,458,15,3,12,0
6444,3,3,1,1,5,3,2,7,11,2,7,5,2,0
6445,9,9,0,0,17,17,0,93,124,0,8,8,0,0
6446,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6447,2,0,2,0,2,0,2,7,0,7,1,0,1,0
6448,2,2,0,0,2,2,0,7,7,0,1,1,0,0
6449,16,4,12,0,47,7,40,322,124,217,8,2,6,0
6450,2,1,0,0,2,1,0,14,7,0,1,1,0,0
6451,1,1,0,0,5,5,0,5,5,0,5,5,0,0
6452,5,4,1,0,9,8,1,18,36,2,11,10,1,0
6453,7,3,4,0,27,7,20,153,21,132,3,2,1,0
6454,11,11,0,0,13,13,0,92,92,0,8,8,0,0
6455,3,1,3,1,5,1,4,11,1,10,4,1,3,0
6456,1,0,1,0,1,0,1,8,0,8,1,0,1,0
6457,1,1,1,1,3,2,1,6,4,8,2,1,1,0
6458,43,43,0,0,101,101,0,441,1286,0,24,24,0,0
6459,1,1,0,0,1,1,0,3,6,0,1,1,0,0
6460,1,1,0,0,1,1,0,1,1,0,1,1,0,0
6461,3,3,1,1,5,4,1,6,5,1,5,4,1,0
6462,32,32,1,1,181,180,1,5520,121157,1,83,82,1,0
6463,6,3,3,0,6,3,3,79,45,34,1,1,1,0
6464,6,5,1,0,23,22,1,88,196,1,10,9,1,0
6465,61,3,59,1,1129,8,1121,2227,40,3163,66,2,64,0
6466,5,0,5,0,6,0,6,6,0,6,1,0,1,0
6467,3,2,1,0,9,7,2,88,85,5,3,1,2,0
6468,3,3,0,0,4,4,0,17,17,0,3,3,0,0
6469,2,2,0,0,3,3,0,3,3,0,3,3,0,0
6470,9,0,9,0,17,0,17,110,0,642,29,0,29,0
6471,9,9,1,1,96,85,11,493,407,86,13,12,1,0
6472,1,1,0,0,1,1,0,2,2,0,1,1,0,0
6473,4,0,4,0,12,0,12,55,0,55,3,0,3,0
6474,1,1,0,0,3,3,0,3,3,0,1,1,0,0
6475,6,6,0,0,8,8,0,149,191,0,2,2,0,0
6476,9,9,0,0,53,53,0,3327,6954,0,12,12,0,0
