Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
Decision_tree,tech,SVMSmote,1,0.93,0.40,0.93,0.56,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.86,0.99,0.87,0.92,0.82,0.86,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.86,0.24,0.77,0.36,0.82,0.86,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.92,1.00,0.92,0.96,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,1,0.92,0.39,0.94,0.55,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.87,0.97,0.89,0.93,0.72,0.87,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.87,0.21,0.56,0.30,0.72,0.87,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 3, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.93,1.00,0.93,0.96,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,1,0.93,0.40,0.93,0.56,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.78,0.98,0.78,0.87,0.76,0.78,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.78,0.15,0.74,0.26,0.76,0.78,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.92,1.00,0.92,0.96,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,1,0.92,0.39,0.94,0.55,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.85,0.99,0.85,0.92,0.87,0.85,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.85,0.24,0.89,0.38,0.87,0.85,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 5, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.93,1.00,0.93,0.96,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,1,0.93,0.40,0.93,0.56,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.88,0.98,0.89,0.94,0.8,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.88,0.26,0.71,0.38,0.8,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.92,1.00,0.92,0.96,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,1,0.92,0.39,0.94,0.55,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.88,0.98,0.90,0.94,0.77,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.88,0.25,0.63,0.35,0.77,0.88,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 3, ' min_samples_split:', 10, ' criterion:', 'entropy', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.93,1.00,0.93,0.96,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,1,0.93,0.40,0.93,0.56,0.93,0.93,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.91,0.98,0.92,0.95,0.81,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,1,0.91,0.31,0.69,0.43,0.81,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 2, ' criterion:', 'gini', ' splitter:', 'random')"
Decision_tree,tech,SVMSmote,0,0.92,1.00,0.92,0.96,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,1,0.92,0.39,0.94,0.55,0.93,0.92,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'best')"
Decision_tree,tech,SVMSmote,0,0.91,0.98,0.93,0.95,0.78,0.91,"('max_depth:', 10, ' max_feature:', 'auto', ' min_samples_leaf:', 5, ' min_samples_split:', 2, ' criterion:', 'entropy', ' splitter:', 'random')"
