Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,tech,SVMSmote,1,0.89,0.23,0.55,0.33,0.73,0.89,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.89,0.97,0.91,0.94,0.73,0.89,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.89,0.24,0.55,0.33,0.73,0.89,"('n_neighbors:', 10, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.89,0.98,0.91,0.94,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.89,0.26,0.62,0.36,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.89,0.98,0.91,0.94,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.89,0.26,0.62,0.36,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.89,0.98,0.91,0.94,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.89,0.26,0.62,0.36,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.89,0.98,0.91,0.94,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.89,0.26,0.62,0.36,0.76,0.89,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,tech,SVMSmote,0,0.88,0.98,0.90,0.93,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,1,0.88,0.24,0.61,0.34,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,tech,SVMSmote,0,0.88,0.98,0.90,0.93,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,1,0.88,0.24,0.61,0.34,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,tech,SVMSmote,0,0.88,0.98,0.90,0.93,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,1,0.88,0.24,0.61,0.34,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,tech,SVMSmote,0,0.88,0.98,0.90,0.93,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,tech,SVMSmote,1,0.88,0.24,0.61,0.34,0.75,0.88,"('n_neighbors:', 20, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
