,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
1157,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,3,2,1,0,7,6,1,11,8,3,2,1,1,0
1158,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,3,2,1,0,3,2,1,3,2,1,3,2,1,0
1159,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,4,2,2,5,3,2,3,2,1,0
1160,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,7,7,0,114,114,0,2,2,0,0
1161,3,2,1,0,0,0,2,1,1,1,1,0,3,2,1,0,32,31,1,0,119,116,3,635,782,9,12,11,1,0
1162,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,1,1,1,1,8,2,6,40,2,46,6,1,5,0
1163,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1164,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,16,3,14,1,54,3,49,614,8,585,2,1,1,0
1165,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,13,12,1,63,61,2,2,1,1,0
1166,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,4,2,2,4,2,2,2,1,1,0
1167,3,0,3,10,1,10,1,1,1,12,0,12,13,1,13,1,74,1,73,0,256,3,253,1909,16,2695,109,1,108,0
1168,0,0,0,4,4,0,4,0,4,0,0,0,4,4,0,0,3,3,0,0,7,7,0,12,12,0,4,4,0,0
1169,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
1170,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,3,2,1,6,2,4,3,2,1,0
1171,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
1172,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,10,6,4,2,1,1,0
1173,0,0,0,3,0,3,3,3,3,0,0,0,3,0,3,0,2,0,2,0,4,0,4,4,0,4,3,0,3,0
1174,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,5,5,0,100,197,0,4,4,0,0
1175,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,54,54,0,1,1,0,0
1176,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,11,11,0,15,15,0,1,1,0,0
1177,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,5,3,2,0,7,3,4,69,35,34,2,1,1,0
1178,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,34,1,33,0,63,2,61,1357,12,1345,9,1,8,0
1179,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,12,11,1,0,17,16,1,317,108,222,13,12,1,0
1180,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,5,5,0,32,39,0,3,3,0,0
1181,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,11,0,11,0,29,0,29,172,0,187,10,0,10,0
1182,0,0,0,16,16,2,0,0,0,16,16,0,8,8,1,1,12,11,1,0,305,304,1,4012,130748,2,114,113,1,0
1183,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,8,1,7,0,41,8,33,158,29,129,2,1,1,0
1184,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1185,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
1186,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,12,12,0,0,17,17,0,53,53,0,2,2,0,0
1187,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,0,18,1,17,101,8,93,2,1,1,0
1188,0,0,0,11,1,10,1,1,1,10,0,10,11,1,10,0,1098,1074,24,0,7292,7231,61,48753,48393,1435,27,4,23,0
1189,0,0,0,3,3,1,2,1,1,1,1,0,3,3,1,1,5,4,1,0,12,10,2,205,203,2,4,3,1,0
1190,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,14,10,4,0,56,21,35,142,48,99,10,8,2,0
1191,0,0,0,8,7,1,1,0,0,7,7,0,8,7,1,0,8,8,1,1,16,14,2,20,18,2,12,11,1,0
1192,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1193,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,9,9,0,28,28,0,1,1,0,0
1194,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1195,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1196,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,8,7,1,0,37,32,5,56,51,5,7,6,1,0
1197,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1198,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,9,9,0,0,17,17,0,49,49,0,6,6,0,0
1199,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,8,8,0,0,10,10,0,75,75,0,2,2,0,0
1200,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,21,21,1,1,65,64,1,1357,1356,1,5,4,1,0
1201,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,3,2,1,0,3,2,1,4,5,1,4,3,1,0
1202,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,114,114,0,0,159,159,0,162,162,0,2,2,0,0
1203,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1204,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,4,3,1,0,6,5,1,22,42,2,3,2,1,0
1205,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,7,7,0,18,18,0,2,2,0,0
1206,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,15,7,8,0,32,9,23,178,12,168,7,3,4,0
1207,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1208,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1,0
1209,2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,6,5,1,0,26,25,1,101,102,1,9,8,1,0
1210,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,6,0,6,0,12,0,12,15,0,30,1,0,1,0
1211,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,10,10,0,0,15,15,0,15,15,0,2,2,0,0
1212,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1213,0,0,0,3,0,3,3,3,3,0,0,0,3,0,3,0,3,0,3,0,8,0,8,41,0,49,4,0,4,0
1214,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,2,2,2,2,7,4,3,19,15,4,2,1,1,0
1215,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,6,6,0,1,1,0,0
1216,1,0,1,2,2,0,1,0,0,2,2,0,3,2,1,0,8,6,2,0,32,30,2,60,56,4,3,2,1,0
1217,1,1,1,16,0,16,1,1,1,16,0,16,17,1,17,1,11,2,10,1,28,5,23,46,6,66,26,2,24,0
1218,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
1219,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,17,0,17,0,119,0,118,1114,0,1950,60,0,60,0
1220,2,2,0,1,1,1,2,1,1,1,1,0,3,3,1,1,43,42,1,0,72,68,4,241,228,13,5,4,1,0
1221,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1222,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,61,61,0,0,61,61,0,28242,28242,0,1,1,0,0
1223,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,4,2,0,11,9,2,122,85,37,2,1,1,0
1224,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,18,12,6,0,32,26,6,217,74,146,8,7,1,0
1225,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,12,12,0,1,1,0,0
1226,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1227,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,6,6,0,21,21,0,1,1,0,0
1228,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,25,24,1,0,64,63,1,137,135,2,7,6,1,0
1229,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,9,9,0,41,77,0,4,4,0,0
1230,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,5,2,3,223,199,24,3,1,2,0
1231,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1232,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,5,4,1,0,8,7,1,14,13,1,5,4,1,0
1233,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,7,5,2,0,13,10,3,44,41,3,2,1,1,0
1234,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,8,8,0,2,2,0,0
1235,1,1,0,3,3,1,1,0,0,3,3,0,4,4,1,1,11,6,6,1,20,14,6,301,29,736,12,6,6,0
1236,2,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,3,3,0,0,6,6,0,137,137,0,2,2,0,0
1237,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,4,4,1,1,12,11,1,97,250,5,11,10,1,0
1238,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,47,47,0,109,109,0,4,4,0,0
1239,0,0,0,46,4,46,0,0,0,46,4,42,23,2,23,2,56,1,55,0,272,27,245,1680,202,11560,96,3,93,0
1240,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,3,3,0,1,1,0,0
1241,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,6,1,5,12,1,11,2,1,1,0
1242,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6,0,6,0,6,0,6,10,0,10,1,0,1,0
1243,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,3,1,2,9,3,6,2,1,1,0
1244,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,14,14,0,2,2,0,0
1245,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,3,3,0,3,3,0,3,3,0,0
1246,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,9,9,0,1,1,0,0
1247,2,2,0,3,3,2,1,0,0,4,4,0,5,5,2,2,38,28,10,0,67,55,12,490,415,102,23,18,5,0
1248,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,72,72,0,0,407,407,0,808,808,0,1,1,0,0
1249,0,0,0,3,3,0,3,0,3,0,0,0,3,3,0,0,12,12,0,0,54,54,0,142,142,0,4,4,0,0
1250,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1251,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1252,2,2,0,3,2,1,1,0,0,4,4,0,5,4,1,0,10,9,1,0,14,12,2,80,206,6,17,16,1,0
1253,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1254,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,9,8,2,1,1078,1075,3,1774,1777,6,3,2,1,0
1255,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,0,1,0,1,0,2,0,2,2,0,2,2,0,2,0
1256,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,12,3,10,1,49,16,33,351,89,262,5,1,4,0
1257,2,0,2,1,0,1,3,3,3,0,0,0,3,0,3,0,8,0,8,0,10,0,10,78,0,104,8,0,8,0
1258,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,2,2,0,0,7,7,0,11,22,0,2,2,0,0
1259,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,37,34,3,1,42,38,3,509,675,215,10,9,1,0
1260,2,0,2,3,1,2,2,1,1,3,0,3,5,1,4,0,87,4,85,2,129,10,119,8215,86,8211,13,4,9,0
1261,2,0,2,4,0,4,6,6,6,0,0,0,6,0,6,0,4,0,4,0,6,0,6,31,0,81,7,0,7,0
1262,8,8,0,108,107,1,1,0,0,115,115,0,116,115,1,0,199,199,1,1,1267,1265,2,17923,71020,130,482,480,2,0
1263,2,2,0,8,8,0,10,0,10,0,0,0,10,10,0,0,22,22,0,0,38,38,0,234,250,0,16,16,0,0
1264,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,8,8,0,9,9,0,1,1,0,0
1265,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,1,1,1,1,10,7,3,10,7,3,9,6,3,0
1266,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,8,8,0,0,34,34,0,155,157,0,4,4,0,0
1267,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,10,10,0,11,11,0,2,2,0,0
1268,0,0,0,4,4,0,4,0,4,0,0,0,2,2,0,0,4,4,0,0,5,5,0,10,20,0,3,3,0,0
1269,7,0,7,113,0,113,120,120,120,0,0,0,120,0,120,0,997,0,996,0,5368,0,5367,82330,0,727336,1630,0,1630,0
1270,0,0,0,10,9,1,1,0,0,9,9,0,10,9,1,0,5,4,1,0,9,8,1,18,36,2,11,10,1,0
1271,1,1,0,5,4,1,2,1,1,4,4,0,6,5,1,0,8,7,1,0,15,12,3,82,97,12,10,9,1,0
1272,1,1,0,3,3,0,4,1,4,0,0,0,4,4,0,0,6,6,0,0,18,18,0,58,58,0,5,5,0,0
1273,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1274,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,5,5,0,1,1,0,0
1275,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,3,2,1,0,3,2,1,3,4,2,3,2,1,0
1276,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,52,52,0,53,53,0,1,1,0,0
1277,4,4,0,0,0,0,4,1,4,0,0,0,4,4,0,0,51,51,0,0,214,214,0,311,313,0,10,10,0,0
1278,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,4,4,0,0,214,214,0,671,1342,0,1,1,0,0
1279,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1280,1,1,0,10,9,1,1,0,0,10,10,0,11,10,1,0,6,5,1,0,39,30,9,68,66,9,13,12,1,0
1281,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,13,12,1,0,15,12,3,40,60,4,5,4,1,0
1282,9,9,0,38,38,0,47,0,47,0,0,0,47,47,0,0,18,18,0,0,55,55,0,3092,9005,0,74,74,0,0
1283,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,6,1,0,0,6,1,0,90,15,0,1,1,0,0
1284,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,3,2,1,0,5,3,2,6,3,3,3,2,1,0
1285,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1286,3,0,3,16,1,15,1,1,1,18,0,18,19,1,18,0,80,2,79,1,234,2,232,2079,9,3802,54,2,52,0
1287,0,0,0,8,7,1,1,0,0,7,7,0,8,7,1,0,8,7,1,0,12,11,1,231,274,1,9,8,1,0
1288,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,28,28,0,0,44,44,0,116,116,0,6,6,0,0
1289,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,5,5,0,1,1,0,0
1290,0,0,0,16,16,2,0,0,0,16,16,0,8,8,1,1,9,9,1,1,23,22,1,34,66,2,10,9,1,0
1291,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1292,2,0,2,15,0,15,17,17,17,0,0,0,17,0,17,0,29,0,29,0,75,0,75,584,0,601,34,0,34,0
1293,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1294,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,10,9,1,0,32,30,2,91,75,16,4,3,1,0
1295,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,5,0,5,15,0,15,1,0,1,0
1296,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,33,1,32,2,1,1,0
1297,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,25,17,8,0,80,35,45,497,222,275,4,3,1,0
1298,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1299,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0,0
1300,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1301,1,0,1,2,2,0,1,0,0,2,2,0,3,2,1,0,12,10,4,2,32,28,4,59,45,24,5,2,3,0
1302,1,1,0,6,5,1,1,0,0,6,6,0,7,6,1,0,12,11,1,0,17,16,1,539,295,244,10,9,1,0
1303,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,72,1,71,0,107,1,106,1068,3,1065,2,1,1,0
1304,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,7,0,7,19,0,19,1,0,1,0
1305,6,6,1,44,44,0,1,0,0,49,49,0,50,50,1,1,190,190,1,1,829,827,2,9660,14135,2,179,178,1,0
1306,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,3,1,0,24,15,9,328,264,114,4,3,1,0
1307,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1308,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,4,4,0,0,6,6,0,13,13,0,4,4,0,0
1309,1,0,1,2,2,0,2,1,1,1,1,0,3,2,1,0,5,4,1,0,13,12,1,58,57,1,3,2,1,0
1310,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,90,4,86,2,1,1,0
1311,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
1312,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,9,0,9,1,0,1,0
1313,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,5,5,0,10,10,0,1,1,0,0
1314,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,408,408,0,0,961,961,0,2673,2673,0,1,1,0,0
1315,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,2,1,90,30,60,572,376,196,3,1,2,0
1316,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1317,4,0,4,8,0,8,12,12,12,0,0,0,12,0,12,0,14,0,14,0,78,0,78,248,0,289,54,0,54,0
1318,0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,5,5,1,1,9,5,4,64,74,60,9,6,3,0
1319,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1320,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,5,4,1,37,36,1,2,1,1,0
1321,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,0,3,0,16,0,16,24,0,24,1,0,1,0
1322,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,953,952,1,0,953,952,1,31597,31595,2,2,1,1,0
1323,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,199,199,0,1,1,0,0
1324,1,1,0,2,2,0,3,1,3,0,0,0,3,3,0,0,4,4,0,0,17,17,0,115,115,0,5,5,0,0
1325,4,0,4,4,0,4,8,8,8,0,0,0,8,0,8,0,74,0,74,0,170,0,170,1251,0,7393,79,0,79,0
1326,3,2,1,0,0,0,1,0,0,2,2,0,3,2,1,0,10,9,1,0,25,23,2,65,70,2,12,11,1,0
1327,0,0,0,20,18,2,0,0,0,20,18,2,10,9,1,0,35,34,1,0,244,241,3,1066,2122,30,16,15,1,0
1328,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,3,3,0,59,4,55,326,23,336,11,4,7,0
1329,2,0,2,1,0,1,3,3,2,0,0,0,3,0,3,0,3,0,3,0,20,0,20,250,0,252,5,0,5,0
1330,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,12,11,1,0,28,22,6,173,157,27,7,4,3,0
1331,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,11,1,11,1,51,4,47,201,16,189,7,1,6,0
1332,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,10,8,2,0,40,36,4,186,177,9,5,4,1,0
1333,3,3,0,191,191,0,194,0,194,0,0,0,194,194,0,0,603,603,0,0,3662,3662,0,60588,511604,0,3437,3437,0,0
1334,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1335,0,0,0,6,6,0,6,0,6,0,0,0,6,6,0,0,6,6,0,0,8,8,0,46,57,0,7,7,0,0
1336,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,19,0,19,1,0,1,0
1337,2,2,2,17,17,5,0,0,0,19,19,0,19,19,7,7,412,181,231,0,628,397,231,25805,7360,20950,145,132,23,0
1338,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,270,269,1,0,984,983,1,2473,3562,17,43,42,1,0
1339,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,3,1,2,0,3,1,2,21,1,28,3,1,2,0
1340,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,33,33,0,2,2,0,0
1341,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,10,10,0,0,23,23,0,43,55,0,4,4,0,0
1342,2,1,1,2,2,0,1,0,0,3,3,0,4,3,1,0,16,10,6,0,24,14,10,153,86,67,12,6,6,0
1343,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,3,2,1,0,5,4,1,9,7,2,4,3,1,0
1344,2,1,2,2,0,2,1,1,1,3,0,3,4,1,4,1,4,2,3,1,28,4,24,53,13,96,36,2,34,0
1345,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,19,19,0,1,1,0,0
1346,5,4,1,3,3,0,1,0,0,7,7,0,8,7,1,0,51,22,30,1,110,71,39,2253,1500,3132,24,22,2,0
1347,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0,0
1348,0,0,0,5,5,1,1,0,0,4,4,0,5,5,1,1,14,13,1,0,15,14,1,26,25,1,14,13,1,0
1349,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,14,1,14,1,46,2,44,204,12,210,13,1,12,0
1350,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,3,2,1,0,18,17,1,36,35,1,3,2,1,0
1351,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,3,2,1,0,3,2,1,3,2,1,3,2,1,0
1352,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,3,2,1,0,6,5,1,9,16,2,5,4,1,0
1353,0,0,0,6,5,1,1,0,0,5,5,0,6,5,1,0,16,15,1,0,27,22,5,381,373,8,11,10,1,0
1354,2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,37,37,0,0,55,55,0,95,443,0,24,24,0,0
1355,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,34,32,2,283,101,182,2,1,1,0
1356,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,6,5,1,0,13,12,1,649,643,6,3,2,1,0
1357,2,1,1,2,2,0,1,0,0,3,3,0,4,3,1,0,1,1,1,1,7,6,1,7,6,1,7,6,1,0
1358,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,7,7,0,1,1,0,0
1359,1,0,1,2,0,2,3,3,3,0,0,0,3,0,3,0,1,0,1,0,4,0,4,5,0,5,4,0,4,0
1360,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,14,12,2,0,109,107,2,1089,1384,153,19,18,1,0
1361,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,11,11,0,40,40,0,2,2,0,0
1362,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,7,6,1,0,48,46,2,155,150,5,3,2,1,0
1363,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,5,1,4,0,8,1,7,76,26,67,5,1,4,0
1364,3,3,0,1,0,1,1,0,0,3,3,0,4,3,1,0,8,7,1,0,18,17,1,177,176,1,6,5,1,0
1365,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1366,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
1367,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
1368,1,1,0,7,6,1,1,0,0,7,7,0,8,7,1,0,1,1,1,1,14,13,1,16,17,1,8,7,1,0
1369,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,1,0,1,0,3,0,3,3,0,6,1,0,1,0
1370,9,9,1,188,188,0,1,0,0,196,196,0,197,197,1,1,135,127,8,0,257,249,8,14732,38001,286,354,354,1,0
1371,0,0,0,6,6,2,0,0,0,6,6,0,3,3,1,1,7,6,1,0,13,12,1,16,28,4,9,8,1,0
1372,7,7,0,18,17,1,1,0,0,24,24,0,25,24,1,0,58,56,2,0,313,310,3,4569,7545,6,107,105,2,0
1373,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,8,8,0,0,21,21,0,125,125,0,3,3,0,0
1374,1,1,1,5,4,1,0,0,0,6,5,1,6,5,2,1,9,8,1,0,14,13,1,51,50,22,12,10,2,0
