,Unnamed: 0,pr_id,ms_id,has_conflict,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source
24521,24522,17,97113,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,12,12,0,12,12,0,1,1,0
68616,68617,88,111913,0,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,14,11,3,0,19,15,4,50,46,4,6,4,2
9773,9774,9,98948,0,0,0,0,30,28,2,0,0,0,30,28,2,15,14,1,0,9,8,4,3,65,30,35,123,86,160,18,17,1
70827,70828,90,103596,0,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,4,3,2,1,8,6,2,22,20,2,3,2,1
69783,69784,88,142061,0,3,0,3,2,0,2,5,5,5,0,0,0,5,0,5,0,9,0,9,0,17,0,17,78,0,78,6,0,6
38743,38744,32,96331,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,6,5,1,24,59,1,5,4,1
77200,77201,101,143861,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
36074,36075,30,53505,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
73873,73874,99,127719,0,1,1,1,2,2,0,2,1,1,1,1,0,3,3,1,1,11,10,2,1,35,30,5,489,479,10,4,3,1
49014,49015,54,56480,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,82,82,0,2,2,0
32542,32543,23,101435,0,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,1,1,0,5,10,0,2,2,0
53150,53151,57,35008,0,3,3,1,12,12,0,1,0,0,14,14,0,15,15,1,1,93,92,1,0,335,334,1,1492,1578,2,29,28,1
18649,18650,14,94197,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,7,5,2,0,15,5,10,788,725,63,3,1,2
44413,44414,45,27781,0,3,3,0,1,1,0,4,0,4,0,0,0,4,4,0,0,37,37,0,0,50,50,0,1411,1675,0,14,14,0
56245,56246,63,31123,0,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,2,2,1,1,5,4,1,10,5,5,3,2,1
5239,5240,8,4312,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,14,14,0,50,72,0,2,2,0
14410,14411,13,55831,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,17,17,0,2,2,0
28086,28087,21,18832,0,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,7,6,1,0,15,14,1,183,177,6,4,3,1
62194,62195,76,121538,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,77,77,0,342,482,0,4,4,0
71080,71081,90,107276,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,2,1,0,6,4,2,17,10,7,3,2,1
54329,54330,57,75152,0,0,0,0,126,0,126,126,126,126,0,0,0,126,0,126,0,1523,0,1523,0,5115,0,5115,53977,0,307128,767,0,767
8568,8569,9,50943,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
71634,71635,90,125288,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,7,4,3,2,1,1
29687,29688,23,20322,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
35092,35093,28,98355,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,7,7,0,1,1,0
13139,13140,13,35884,0,0,0,0,4,4,0,4,1,4,0,0,0,4,4,0,0,7,7,0,0,11,11,0,92,92,0,6,6,0
52853,52854,57,29402,0,5,5,1,4,4,0,2,1,1,7,7,0,9,9,1,1,32,31,1,0,109,108,1,902,1680,1,18,17,1
35051,35052,28,67869,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,6,5,1,0,32,31,1,41,40,1,2,1,1
47667,47668,48,13743,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,4,0,4,21,0,21,1,0,1
65130,65131,79,105098,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,17,0,17,0,28,0,28,718,0,718,1,0,1
29807,29808,23,20629,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,5,5,0,5,5,0
60239,60240,70,94404,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,8,8,0,1,1,0
61727,61728,76,120607,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,116,0,116,1,0,1
69047,69048,88,114191,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
15798,15799,13,64997,0,0,0,0,2,0,2,2,2,1,0,0,0,2,0,2,0,6,0,3,0,6,0,3,101,0,78,2,0,2
28078,28079,21,18435,0,3,3,0,7,6,1,1,0,0,9,9,0,10,9,1,0,45,44,1,0,209,208,1,889,886,3,15,14,1
18078,18079,13,106761,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,3,3,0,1,1,0
39477,39478,33,15192,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
49963,49964,55,41389,0,3,3,0,5,4,1,1,0,0,7,7,0,8,7,1,0,26,24,3,1,105,100,5,746,1131,151,41,39,2
68122,68123,88,107232,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
76619,76620,101,142728,0,4,4,0,1,1,0,5,1,5,0,0,0,5,5,0,0,9,9,0,0,11,11,0,57,104,0,9,9,0
41948,41949,42,16650,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1
33178,33179,24,2484,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0
48858,48859,54,55067,0,4,0,4,11,0,11,15,15,15,0,0,0,15,0,15,0,122,0,122,0,1159,0,1159,8641,0,11414,43,0,43
20031,20032,16,21512,0,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,13,8,5,0,37,8,29,65,9,96,11,5,6
8661,8662,9,51818,0,0,0,0,16,14,2,0,0,0,16,14,2,8,7,1,0,12,11,1,0,15,14,1,28,54,2,9,8,1
952,953,2,29626,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,33,33,0,1226,1226,0,1,1,0
66161,66162,79,112258,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,16,16,0,0,37,37,0,75,75,0,1,1,0
71163,71164,90,108475,0,1,1,0,3,3,1,1,0,0,3,3,0,4,4,1,1,23,22,1,0,666,660,6,3125,4992,38,22,18,4
30896,30897,23,29041,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,4,1,4,1,15,1,14,22,7,15,4,1,3
66715,66716,79,113932,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,10,1,9,0,14,1,13,31,14,17,2,1,1
69457,69458,88,123278,0,3,3,0,6,5,1,1,0,0,8,8,0,9,8,1,0,34,28,6,0,56,46,10,364,400,27,22,21,1
20627,20628,16,37605,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,3,3,0,1,1,0
38398,38399,32,93362,0,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,12,11,1,0,28,22,6,173,157,27,7,4,3
588,589,2,25648,0,0,0,0,4,4,1,1,0,0,3,3,0,4,4,1,1,5,3,3,1,58,53,5,249,123,168,9,7,2
62364,62365,76,121850,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,8,8,0,1,1,0
25194,25195,19,10551,0,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,4,4,0,20,44,0,3,3,0
67246,67247,81,142193,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
51318,51319,55,77385,0,1,0,1,1,0,1,2,2,1,0,0,0,2,0,2,0,3,0,3,0,19,0,19,77,0,93,4,0,4
39335,39336,33,13588,0,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,5,5,2,2,24,19,5,118,111,7,4,3,1
5253,5254,8,4373,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
59003,59004,70,54074,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
71981,71982,90,125780,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,5,2,3,0,7,2,5,65,17,48,2,1,1
65845,65846,79,110865,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,16,16,0,0,48,48,0,60,60,0,1,1,0
6328,6329,9,20111,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,7,7,0,27,54,0,1,1,0
53213,53214,57,35575,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,2,1,1,2,1,1
11238,11239,12,23919,0,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,57,54,3,0,262,259,3,2423,12111,158,69,63,6
72434,72435,94,109756,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
21270,21271,16,46311,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,5,5,0,114,367,0,5,5,0
54438,54439,57,75402,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
48644,48645,50,5091,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,6,6,0,17,29,0,3,3,0
10680,10681,11,68234,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,7,5,2,0,15,12,3,64,23,43,6,4,2
73990,73991,99,128145,0,3,3,1,5,5,0,1,0,0,7,7,0,8,8,1,1,35,30,5,0,135,124,11,680,630,52,17,15,2
44965,44966,45,75904,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0
23144,23145,17,40793,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,7,0,7,0,20,0,20,64,0,64,1,0,1
62930,62931,76,123190,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,5,0,5,35,0,64,4,0,4
13346,13347,13,41434,0,0,0,0,3,3,0,3,0,3,0,0,0,3,3,0,0,5,5,0,0,9,9,0,29,29,0,3,3,0
9863,9864,9,99298,0,0,0,0,8,6,2,0,0,0,8,6,2,4,3,1,0,4,3,1,0,10,9,1,30,50,10,4,3,1
37525,37526,32,70532,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
44776,44777,45,68828,0,1,1,0,11,11,0,12,0,12,0,0,0,12,12,0,0,68,68,0,0,2056,2056,0,7254,7556,0,39,39,0
4082,4083,7,74581,0,3,0,3,1,0,1,4,4,4,0,0,0,4,0,4,0,5,0,5,0,30,0,30,135,0,137,9,0,9
64633,64634,78,107470,0,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,3,3,2,2,6,4,2,6,4,2,5,3,2
7640,7641,9,42426,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0
8502,8503,9,49991,0,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,4,1,0,1
40117,40118,36,65981,0,2,0,2,10,1,9,1,1,1,11,0,11,12,1,11,0,28,1,27,0,149,3,146,718,3,1327,31,1,30
8572,8573,9,50991,0,0,0,0,48,46,2,0,0,0,48,46,2,24,23,1,0,32,32,1,1,309,308,1,448,894,2,31,30,1
28328,28329,21,86837,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
27534,27535,19,83218,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,3,2,1,0,49,48,1,262,242,20,1,1,1
70270,70271,89,116189,0,3,2,1,12,12,0,1,0,0,14,14,0,15,14,1,0,236,231,5,0,1339,1332,7,21225,24084,7,66,64,2
21456,21457,16,50458,0,3,1,2,4,4,0,2,1,1,5,4,1,7,5,2,0,56,37,19,0,174,139,35,1135,1894,2344,61,49,12
23540,23541,17,49158,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,47,46,1,0,50,49,1,3754,10927,12,16,15,1
4152,4153,7,74676,0,6,0,6,8,0,8,14,14,14,0,0,0,14,0,14,0,14,0,14,0,68,0,68,430,0,480,26,0,26
78532,78533,103,143059,0,1,1,0,4,4,1,2,1,1,3,3,0,5,5,1,1,9,8,1,0,103,102,1,1898,4749,3,22,21,1
56475,56476,63,33331,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
32470,32471,23,101213,0,2,2,0,2,1,1,2,1,1,2,2,0,4,3,1,0,16,14,2,0,68,59,9,987,1935,104,21,15,6
5290,5291,8,53196,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,19,0,19,19,0,19,1,0,1
76802,76803,101,143169,0,6,6,0,60,60,0,66,0,66,0,0,0,66,66,0,0,134,134,0,0,697,697,0,15218,55684,0,351,351,0
36567,36568,31,57817,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,4,4,0,1,1,0
43166,43167,42,100014,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,11,10,1,0,13,10,3,74,71,3,4,3,1
25738,25739,19,42539,0,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,7,6,1,0,13,10,3,746,740,6,5,4,1
27904,27905,21,8818,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,2,1,0,3,2,1,111,256,46,4,4,1
65081,65082,79,104492,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,35,35,3,3,89,86,3,181,170,11,5,4,1
77703,77704,103,130450,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,7,7,0,2,2,0
50174,50175,55,43719,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
12526,12527,13,24664,0,1,1,0,3,3,0,4,1,4,0,0,0,4,4,0,0,27,27,0,0,210,210,0,12282,94632,0,52,52,0
31880,31881,23,98867,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,5,5,0,24,81,0,7,7,0
38874,38875,32,96599,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,4,4,0,1,1,0
42400,42401,42,69091,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,7,7,0,1,1,0
73650,73651,99,127420,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,3,1,2,0,9,1,8,41,1,40,2,1,1
13111,13112,13,35029,0,1,1,0,8,7,1,2,1,1,7,7,0,9,8,1,0,20,19,1,1,116,114,1,536,600,2,34,33,1
37973,37974,32,71745,0,2,2,0,6,6,0,8,1,8,0,0,0,8,8,0,0,6,6,0,0,13,13,0,6282,6401,0,20,20,0
37016,37017,32,11538,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
54097,54098,57,73617,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,2,1,1,2,1,1,2,1,1
859,860,2,29312,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,5,5,0,470,470,0,1,1,0
4226,4227,7,74767,0,4,0,4,9,0,9,13,13,13,0,0,0,13,0,13,0,8,0,8,0,51,0,51,209,0,281,25,0,25
26359,26360,19,59103,0,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,79,4,75,0,92,10,82,4437,15,4422,5,4,1
47177,47178,46,97208,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
7477,7478,9,40406,0,0,0,0,10,8,2,0,0,0,10,8,2,5,4,1,0,7,6,1,0,7,6,1,12,20,4,5,4,1
520,521,2,24402,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,22,22,0,1,1,0
43754,43755,42,142059,0,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,7,6,1,0,13,10,3,59,51,8,3,2,1
67937,67938,88,105580,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,314,314,0,1,1,0
74424,74425,101,128242,0,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,2,2,0,15,43,0,3,3,0
77570,77571,103,129946,0,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,6,3,4,1,31,19,12,243,89,156,10,8,2
6465,6466,9,22183,0,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,2,2,0,0,12,12,0,596,1192,0,1,1,0
17601,17602,13,82496,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,12,12,0,0,39,39,0,537,660,0,11,11,0
56181,56182,59,83925,0,1,0,1,4,0,4,5,5,4,0,0,0,5,0,5,0,19,0,19,0,33,0,33,333,0,591,12,0,12
795,796,2,28731,0,1,1,0,1,1,1,1,1,0,1,1,0,2,2,1,1,9,8,1,0,22,16,6,83,53,30,3,2,1
43236,43237,42,100539,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,11,1,10,0,23,1,22,108,11,158,3,1,2
25204,25205,19,11246,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0
59183,59184,70,62474,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,13,12,1,0,13,12,1,793,790,3,2,1,1
62791,62792,76,122865,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,7,0,7,126,0,126,1,0,1
17473,17474,13,82164,0,3,0,3,21,0,21,24,24,24,0,0,0,24,0,24,0,128,0,128,0,2372,0,2372,17992,0,45805,130,0,130
33119,33120,23,142696,0,3,0,3,1,0,1,4,4,4,0,0,0,4,0,4,0,23,0,23,0,78,0,78,187,0,195,22,0,22
69781,69782,88,142046,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,5,5,0,5,5,0,1,1,0
15795,15796,13,64988,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,0,4,0,30,0,30,33,0,33,1,0,1
6656,6657,9,23959,0,0,0,0,14,14,2,0,0,0,14,14,0,7,7,1,1,10,9,1,0,33,21,12,215,332,114,13,12,1
27530,27531,19,83203,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,73,68,5,0,184,174,10,3703,4294,25,43,42,1
2741,2742,7,72342,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,0,3,1,0,1
71820,71821,90,125516,0,2,2,0,1,1,0,3,1,3,0,0,0,3,3,0,0,14,14,0,0,203,203,0,581,670,0,20,20,0
50620,50621,55,72241,0,2,0,2,1,0,1,3,3,3,0,0,0,3,0,3,0,4,0,4,0,8,0,8,11,0,11,3,0,3
4191,4192,7,74720,0,0,0,0,3,0,3,3,3,3,0,0,0,3,0,3,0,2,0,2,0,8,0,8,8,0,8,3,0,3
76131,76132,101,132987,0,2,2,0,22,21,1,2,1,1,22,22,0,24,23,1,0,77,76,1,0,599,598,1,7144,29140,1,118,117,1
36555,36556,31,56377,0,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,6,4,2,0,6,4,2,98,6,92,4,3,1
77167,77168,101,143794,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,2,1,1,3,2,1,2,1,1
24818,24819,18,5017,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,11,11,0,1,1,0
13583,13584,13,47784,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0
63762,63763,77,109233,0,7,7,1,116,116,0,1,0,0,122,122,0,123,123,1,1,115,115,1,1,885,884,1,4101,5826,2,244,243,1
58881,58882,70,48913,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,5,4,1,0,12,11,1,35,65,1,5,4,1
72556,72557,94,109970,0,7,6,1,14,14,0,1,0,0,20,20,0,21,20,1,0,3,2,2,1,39,37,2,67,77,2,28,26,2
4761,4762,7,90133,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
39476,39477,33,15191,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,2,0,2,1,0,1
32912,32913,23,112763,0,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,6,4,3,1,18,7,11,70,175,18,10,7,3
28824,28825,23,18414,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,4,0,2,2,0
45450,45451,46,12486,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,7,3,4,0,19,5,14,48,5,63,7,4,3
61160,61161,71,94420,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,2,0,2,6,0,6,2,0,2
75156,75157,101,129855,0,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,6,5,1,0,10,9,1,75,101,20,6,5,1
66510,66511,79,113291,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,932,932,0,932,932,0,1,1,0
29493,29494,23,19873,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
38940,38941,32,96771,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0
50431,50432,55,68118,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,39,0,39,166,0,166,3,0,3
9582,9583,9,97452,0,0,0,0,42,42,2,0,0,0,42,42,0,21,21,1,1,30,29,1,0,313,303,10,3256,9356,96,53,52,1
50172,50173,55,43717,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0
38175,38176,32,92065,0,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,9,1,9,1,27,1,26,307,1,306,6,1,5
11849,11850,13,4247,0,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,60,8,4,2,222,20,17,2040,266,74,5,1,4
76716,76717,101,142896,0,5,5,0,41,41,0,46,0,46,0,0,0,46,46,0,0,105,105,0,0,459,459,0,5814,13981,0,219,219,0
53077,53078,57,33220,0,2,2,1,5,5,0,2,1,1,5,5,0,7,7,1,1,33,31,2,0,89,85,4,270,266,4,10,9,1
32069,32070,23,99420,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,16,32,0,2,2,0
65421,65422,79,108779,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,24,17,8,1,74,59,15,123,93,30,3,2,1
74224,74225,101,127979,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,3,2,1,0,4,2,2,5,2,3,2,1,1
1226,1227,2,40089,0,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,12,8,6,2,42,16,26,578,265,313,4,3,1
23782,23783,17,66868,0,1,0,1,5,1,4,2,1,1,4,0,4,6,1,5,0,25,21,6,2,110,71,39,588,377,452,20,10,10
66583,66584,79,113594,0,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,32,29,3,0,112,86,26,535,294,241,5,4,1
56387,56388,63,32657,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,4,2,2,25,2,23,2,1,1
13430,13431,13,45154,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,7,2,5,24,2,22,2,1,1
40747,40748,40,12658,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,2,1,9,8,1,2,1,1
37520,37521,32,70512,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,5,20,0,4,4,0
42915,42916,42,84536,0,2,2,0,2,1,1,2,1,1,2,2,0,4,3,1,0,16,7,9,0,24,14,10,137,57,176,6,3,3
53373,53374,57,36783,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,6,3,3,12,6,6,2,1,1
55439,55440,57,93105,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0
52345,52346,57,26921,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,7,7,0,8,8,0,1,1,0
77792,77793,103,130673,0,1,0,1,3,2,1,1,0,0,3,2,1,4,2,2,0,40,33,9,2,239,219,20,1335,3196,58,35,27,8
35188,35189,29,3640,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
20999,21000,16,43432,0,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,8,8,0,15,15,0,4,4,0
64686,64687,78,107728,0,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,6,5,1,0,8,7,1,91,38,53,6,5,1
22847,22848,17,29209,0,3,3,1,18,18,0,1,0,0,20,20,0,21,21,1,1,94,92,3,1,279,236,43,3843,4033,53,50,49,1
56285,56286,63,31708,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0
49711,49712,55,35268,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,3,1,0,15,12,3,79,59,20,4,3,1
7296,7297,9,37762,0,0,0,0,4,4,2,0,0,0,4,4,0,2,2,1,1,5,5,1,1,7,5,2,7,10,4,3,2,1
30238,30239,23,22585,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1
60967,60968,71,32263,0,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1,1,1,1,2,1,1,2,1,1,2,1,1
61520,61521,76,119841,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
52175,52176,57,26285,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
9027,9028,9,90190,0,0,0,0,10,8,2,0,0,0,10,8,2,5,4,1,0,7,6,1,0,49,47,2,59,130,4,14,13,1
