,ms_id,n_chunks,n_conf_chunks,loc_conf,loc_safe,avg_loc_chunks,avg_loc_conf_chunks,avg_loc_safe_chunks
184,3233.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
185,3236.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
186,3238.0,30.0,1.0,16.0,273.0,9.633333333333333,16.0,9.413793103448276
187,3251.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
188,3252.0,552.0,12.0,48.0,15384.0,27.956521739130434,4.0,28.488888888888887
189,3263.0,901.0,3.0,27.0,4948.0,5.5216426193118755,9.0,5.510022271714922
190,3265.0,18.0,1.0,80.0,80.0,8.88888888888889,80.0,4.705882352941177
191,3279.0,6.0,0.0,0.0,22.0,3.6666666666666665,0.0,3.6666666666666665
192,3283.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
193,3288.0,185.0,1.0,11.0,826.0,4.524324324324325,11.0,4.489130434782608
194,3311.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
195,3316.0,23.0,1.0,80.0,84.0,7.130434782608695,80.0,3.8181818181818183
196,3327.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
197,3339.0,162.0,6.0,24.0,14424.0,89.18518518518519,4.0,92.46153846153847
198,3341.0,9.0,1.0,4.0,8.0,1.3333333333333333,4.0,1.0
199,3349.0,413.0,9.0,265.0,3726.0,9.663438256658596,29.444444444444443,9.222772277227723
200,3375.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
201,3376.0,104.0,1.0,4.0,365.0,3.548076923076923,4.0,3.5436893203883497
202,3387.0,114.0,6.0,24.0,216.0,2.1052631578947367,4.0,2.0
203,3388.0,344.0,1.0,8.0,1257.0,3.677325581395349,8.0,3.6647230320699706
204,3402.0,4.0,0.0,0.0,56.0,14.0,0.0,14.0
205,3410.0,5.0,0.0,0.0,38.0,7.6,0.0,7.6
206,3425.0,310.0,1.0,45.0,9686.0,31.39032258064516,45.0,31.346278317152105
207,3432.0,156.0,18.0,78.0,288.0,2.3461538461538463,4.333333333333333,2.0869565217391304
208,3445.0,2.0,0.0,0.0,11.0,5.5,0.0,5.5
209,3446.0,8.0,0.0,0.0,25.0,3.125,0.0,3.125
210,3457.0,6.0,1.0,4.0,59.0,10.5,4.0,11.8
211,3463.0,33.0,1.0,5.0,242.0,7.484848484848484,5.0,7.5625
212,3476.0,6.0,0.0,0.0,6.0,1.0,0.0,1.0
213,3478.0,10.0,1.0,5.0,1716.0,172.1,5.0,190.66666666666666
214,3485.0,35.0,1.0,74.0,3203.0,93.62857142857143,74.0,94.20588235294117
215,3489.0,132.0,24.0,276.0,120.0,3.0,11.5,1.1111111111111112
216,3494.0,494.0,1.0,6.0,1283.0,2.6093117408906883,6.0,2.6024340770791077
217,3514.0,28.0,2.0,18.0,7605.0,272.25,9.0,292.5
218,3515.0,35.0,0.0,0.0,146.0,4.171428571428572,0.0,4.171428571428572
219,3517.0,19.0,0.0,0.0,212.0,11.157894736842104,0.0,11.157894736842104
220,3519.0,63.0,1.0,22.0,1008.0,16.349206349206348,22.0,16.258064516129032
221,3524.0,162.0,24.0,264.0,858.0,6.925925925925926,11.0,6.217391304347826
222,3527.0,26.0,6.0,126.0,28.0,5.923076923076923,21.0,1.4
223,3533.0,2.0,0.0,0.0,31.0,15.5,0.0,15.5
224,3535.0,402.0,0.0,0.0,9792.0,24.35820895522388,0.0,24.35820895522388
225,3538.0,11.0,1.0,5.0,12.0,1.5454545454545454,5.0,1.2
226,3544.0,38.0,1.0,4.0,51.0,1.4473684210526316,4.0,1.3783783783783783
227,3558.0,204.0,2.0,15.0,922.0,4.5931372549019605,7.5,4.564356435643564
228,3559.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0
229,3561.0,43.0,2.0,18.0,507.0,12.209302325581396,9.0,12.365853658536585
230,3562.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
231,3570.0,6.0,0.0,0.0,6.0,1.0,0.0,1.0
232,3596.0,25.0,0.0,0.0,83.0,3.32,0.0,3.32
233,3609.0,67.0,1.0,6.0,506.0,7.641791044776119,6.0,7.666666666666667
234,3613.0,572.0,5.0,229.0,8307.0,14.923076923076923,45.8,14.65079365079365
235,3622.0,11.0,0.0,0.0,82.0,7.454545454545454,0.0,7.454545454545454
236,3623.0,8.0,0.0,0.0,77.0,9.625,0.0,9.625
237,3624.0,214.0,3.0,15.0,1276.0,6.0327102803738315,5.0,6.04739336492891
238,3634.0,78.0,6.0,24.0,13434.0,172.53846153846155,4.0,186.58333333333334
239,3640.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
240,3656.0,1043.0,2.0,90.0,26439.0,25.435282837967403,45.0,25.397694524495677
241,3659.0,20.0,0.0,0.0,55.0,2.75,0.0,2.75
242,3663.0,3.0,2.0,8.0,1.0,3.0,4.0,1.0
243,3672.0,27.0,2.0,448.0,85.0,19.74074074074074,224.0,3.4
244,3675.0,21.0,0.0,0.0,114.0,5.428571428571429,0.0,5.428571428571429
245,3680.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0
246,3685.0,84.0,6.0,24.0,13662.0,162.92857142857142,4.0,175.15384615384616
247,3697.0,90.0,6.0,24.0,114.0,1.5333333333333334,4.0,1.3571428571428572
248,3698.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0
249,3700.0,181.0,2.0,22.0,893.0,5.05524861878453,11.0,4.988826815642458
250,3702.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
251,3707.0,36.0,6.0,24.0,48.0,2.0,4.0,1.6
252,3714.0,96.0,18.0,186.0,84.0,2.8125,10.333333333333334,1.0769230769230769
253,3724.0,241.0,2.0,32.0,3696.0,15.468879668049793,16.0,15.464435146443515
254,3732.0,74.0,1.0,37.0,160.0,2.6621621621621623,37.0,2.191780821917808
255,3734.0,115.0,2.0,12.0,255.0,2.3217391304347825,6.0,2.256637168141593
256,3743.0,810.0,36.0,576.0,9348.0,12.251851851851852,16.0,12.077519379844961
257,3753.0,5.0,0.0,0.0,35.0,7.0,0.0,7.0
258,3763.0,533.0,0.0,0.0,10671.0,20.02063789868668,0.0,20.02063789868668
259,3771.0,13.0,0.0,0.0,49.0,3.769230769230769,0.0,3.769230769230769
260,3814.0,17.0,2.0,32.0,17.0,2.8823529411764706,16.0,1.1333333333333333
261,3823.0,72.0,6.0,24.0,66.0,1.25,4.0,1.0
262,3831.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0
263,3832.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
264,3866.0,210.0,6.0,24.0,366.0,1.8571428571428572,4.0,1.7941176470588236
265,3879.0,16.0,1.0,6.0,27.0,2.0625,6.0,1.8
266,3891.0,36.0,0.0,0.0,192.0,5.333333333333333,0.0,5.333333333333333
267,3894.0,19.0,1.0,5.0,30.0,1.8421052631578947,5.0,1.6666666666666667
268,3917.0,612.0,0.0,0.0,16212.0,26.49019607843137,0.0,26.49019607843137
269,3920.0,7.0,0.0,0.0,37.0,5.285714285714286,0.0,5.285714285714286
270,3933.0,56.0,1.0,6.0,327.0,5.946428571428571,6.0,5.945454545454545
271,3960.0,35.0,1.0,6.0,968.0,27.82857142857143,6.0,28.470588235294116
272,3968.0,23.0,2.0,16.0,1213.0,53.43478260869565,8.0,57.76190476190476
273,3987.0,7.0,0.0,0.0,50.0,7.142857142857143,0.0,7.142857142857143
274,3993.0,318.0,6.0,24.0,1122.0,3.6037735849056602,4.0,3.5961538461538463
275,4001.0,51.0,3.0,286.0,1186.0,28.862745098039216,95.33333333333333,24.708333333333332
276,4025.0,10.0,0.0,0.0,11.0,1.1,0.0,1.1
277,4026.0,100.0,1.0,6.0,2373.0,23.79,6.0,23.96969696969697
278,4036.0,126.0,0.0,0.0,162.0,1.2857142857142858,0.0,1.2857142857142858
279,4050.0,185.0,3.0,59.0,1243.0,7.037837837837838,19.666666666666668,6.829670329670329
280,4065.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
281,4070.0,18.0,1.0,27.0,237.0,14.666666666666666,27.0,13.941176470588236
282,4085.0,39.0,0.0,0.0,250.0,6.410256410256411,0.0,6.410256410256411
283,4091.0,100.0,1.0,5.0,187.0,1.92,5.0,1.8888888888888888
284,4122.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
285,4143.0,354.0,6.0,24.0,16446.0,46.52542372881356,4.0,47.258620689655174
286,4153.0,24.0,0.0,0.0,37.0,1.5416666666666667,0.0,1.5416666666666667
287,4175.0,42.0,6.0,24.0,48.0,1.7142857142857142,4.0,1.3333333333333333
288,4203.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0
289,4204.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
290,4210.0,198.0,6.0,24.0,1158.0,5.96969696969697,4.0,6.03125
291,4222.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
292,4230.0,378.0,12.0,72.0,1608.0,4.444444444444445,6.0,4.39344262295082
293,4239.0,190.0,4.0,143.0,1024.0,6.1421052631578945,35.75,5.505376344086022
294,4247.0,222.0,0.0,0.0,1950.0,8.783783783783784,0.0,8.783783783783784
295,4255.0,13.0,2.0,26.0,34.0,4.615384615384615,13.0,3.090909090909091
296,4259.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
297,4297.0,6.0,0.0,0.0,6.0,1.0,0.0,1.0
298,4305.0,22.0,1.0,4.0,98.0,4.636363636363637,4.0,4.666666666666667
299,4307.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0
300,4312.0,14.0,0.0,0.0,39.0,2.7857142857142856,0.0,2.7857142857142856
301,4318.0,16.0,0.0,0.0,96.0,6.0,0.0,6.0
302,4331.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0
303,4332.0,32.0,1.0,14.0,46.0,1.875,14.0,1.4838709677419355
304,4353.0,5.0,0.0,0.0,220.0,44.0,0.0,44.0
305,4357.0,67.0,2.0,12.0,2263.0,33.95522388059702,6.0,34.815384615384616
306,4373.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
307,4382.0,40.0,0.0,0.0,45.0,1.125,0.0,1.125
308,4386.0,2.0,0.0,0.0,3.0,1.5,0.0,1.5
