,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,has_conflict
7911,4,4,1,2,2,0,1,0,0,5,5,0,6,6,1,1,0
7912,0,0,0,3,0,3,3,3,3,0,0,0,3,0,3,0,0
7913,3,0,3,8,1,8,1,1,1,10,0,10,11,1,11,1,0
7914,1,1,0,11,11,1,1,0,0,11,11,0,12,12,1,1,0
7915,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,0
7916,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7917,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,0,0
7918,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
7919,1,0,1,3,3,0,1,0,0,3,3,0,4,3,1,0,0
7920,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
7921,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
7922,5,5,0,11,10,1,1,0,0,15,15,0,16,15,1,0,0
7923,1,0,1,3,1,2,2,1,1,2,0,2,4,1,3,0,0
7924,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7925,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7926,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
7927,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,0
7928,1,0,1,10,0,10,11,11,10,0,0,0,11,0,11,0,0
7929,1,1,0,6,6,1,1,0,0,6,6,0,7,7,1,1,0
7930,1,1,0,9,8,1,1,0,0,9,9,0,10,9,1,0,0
7931,1,1,0,14,14,0,15,0,15,0,0,0,15,15,0,0,0
7932,6,6,3,48,48,0,0,0,0,54,54,0,54,54,3,3,0
7933,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,0
7934,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
7935,0,0,0,10,10,2,0,0,0,10,10,0,5,5,1,1,0
7936,1,1,0,15,14,1,1,0,0,15,15,0,16,15,1,0,0
7937,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
7938,1,1,1,1,1,1,0,0,0,2,2,0,2,2,2,2,0
7939,1,0,1,2,2,0,1,0,0,2,2,0,3,2,1,0,0
7940,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7941,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,0
7942,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7943,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7944,2,0,2,2,0,2,4,4,4,0,0,0,4,0,4,0,0
7945,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7946,0,0,0,9,8,1,2,1,1,7,7,0,9,8,1,0,0
7947,2,2,0,20,20,1,1,0,0,21,21,0,22,22,1,1,0
7948,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7949,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7950,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
7951,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
7952,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7953,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
7954,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,0
7955,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7956,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7957,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,0
7958,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,0
7959,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,0
7960,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
7961,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,0
7962,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7963,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7964,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
7965,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7966,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7967,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
7968,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7969,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7970,3,0,3,8,0,8,11,11,11,0,0,0,11,0,11,0,0
7971,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,0
7972,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,0
7973,0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,0
7974,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7975,7,7,1,11,11,0,1,0,0,17,17,0,18,18,1,1,0
7976,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,0
7977,2,2,0,3,2,1,1,0,0,4,4,0,5,4,1,0,0
7978,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7979,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
7980,1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,0
7981,0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,0
7982,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7983,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,0
7984,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7985,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
7986,2,1,1,2,0,2,2,1,1,2,0,2,4,1,3,0,0
7987,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7988,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
7989,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
7990,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7991,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7992,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7993,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
7994,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
7995,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7996,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
7997,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
7998,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
7999,1,1,0,36,35,1,1,0,0,36,36,0,37,36,1,0,0
8000,1,1,0,5,4,1,2,1,1,4,4,0,6,5,1,0,0
8001,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,0
8002,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8003,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8004,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8005,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
8006,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8007,2,2,0,0,0,0,2,1,2,0,0,0,2,2,0,0,0
8008,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8009,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,0
8010,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8011,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8012,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8013,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,0
8014,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,0
8015,2,1,1,1,1,0,1,0,0,2,2,0,3,2,1,0,0
8016,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8017,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
8018,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8019,0,0,0,7,6,1,1,0,0,6,6,0,7,6,1,0,0
8020,1,1,1,7,7,0,1,1,0,7,7,0,8,8,1,1,0
8021,5,5,0,6,5,1,1,0,0,10,10,0,11,10,1,0,0
8022,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8023,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,0
8024,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8025,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8026,0,0,0,24,24,0,24,0,24,0,0,0,12,12,0,0,0
8027,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8028,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
8029,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8030,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,0
8031,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8032,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8033,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8034,3,3,0,3,2,1,1,0,0,5,5,0,6,5,1,0,0
8035,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
8036,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8037,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
8038,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8039,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8040,1,1,0,1,1,1,1,1,0,1,1,0,2,2,1,1,0
8041,1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,0
8042,10,10,0,19,18,1,1,0,0,28,28,0,29,28,1,0,0
8043,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8044,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8045,2,2,0,8,7,1,2,1,1,8,8,0,10,9,1,0,0
8046,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8047,1,1,0,11,11,1,1,0,0,11,11,0,12,12,1,1,0
8048,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8049,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8050,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8051,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8052,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8053,5,5,0,6,5,1,1,0,0,10,10,0,11,10,1,0,0
8054,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,0
8055,2,1,2,5,0,5,1,1,1,6,0,6,7,1,7,1,0
8056,0,0,0,2,0,2,2,2,2,0,0,0,2,0,2,0,0
8057,2,2,0,13,12,1,2,1,1,13,13,0,15,14,1,0,0
8058,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8059,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8060,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8061,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8062,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8063,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8064,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
8065,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8066,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
8067,2,2,0,5,5,0,7,0,7,0,0,0,7,7,0,0,0
8068,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
8069,0,0,0,6,6,0,6,0,6,0,0,0,6,6,0,0,0
8070,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8071,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8072,0,0,0,2,2,1,2,1,1,0,0,0,2,2,1,1,0
8073,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8074,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8075,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,0
8076,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,0
8077,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8078,2,0,2,2,1,1,1,1,1,3,0,3,4,1,3,0,0
8079,1,1,0,2,0,2,1,1,1,2,0,2,3,1,2,0,0
8080,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,0
8081,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8082,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8083,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8084,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,0
8085,0,0,0,4,4,2,0,0,0,4,4,0,2,2,1,1,0
8086,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
8087,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,0
8088,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8089,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8090,1,1,0,58,58,1,1,0,0,58,58,0,59,59,1,1,0
8091,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
8092,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8093,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8094,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8095,2,2,0,1,0,1,2,1,1,1,1,0,3,2,1,0,0
8096,0,0,0,9,9,2,1,0,0,8,8,0,9,9,2,2,0
8097,4,3,1,1,1,0,1,0,0,4,4,0,5,4,1,0,0
8098,2,2,0,14,14,1,1,0,0,15,15,0,16,16,1,1,0
8099,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8100,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8101,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8102,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
8103,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8104,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,0
8105,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,0
8106,0,0,0,3,2,2,0,0,0,3,2,1,3,2,2,1,0
8107,4,0,4,8,1,7,1,1,1,11,0,11,12,1,11,0,0
8108,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8109,2,1,1,8,8,0,1,0,0,9,9,0,10,9,1,0,0
8110,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8111,5,5,0,21,21,0,26,0,26,0,0,0,26,26,0,0,0
8112,2,2,0,1,1,1,2,1,1,1,1,0,3,3,1,1,0
8113,4,3,1,1,1,0,1,0,0,4,4,0,5,4,1,0,0
8114,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8115,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8116,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8117,5,5,0,12,12,0,17,0,17,0,0,0,17,17,0,0,0
8118,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8119,2,2,0,4,3,1,2,1,1,4,4,0,6,5,1,0,0
8120,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8121,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8122,2,2,0,1,1,1,1,0,0,2,2,0,3,3,1,1,0
8123,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8124,0,0,0,5,4,1,1,0,0,4,4,0,5,4,1,0,0
8125,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8126,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8127,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8128,0,0,0,4,4,0,4,0,4,0,0,0,2,2,0,0,0
8129,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8130,3,3,0,2,2,1,1,0,0,4,4,0,5,5,1,1,0
8131,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8132,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8133,0,0,0,2,2,0,2,1,2,0,0,0,2,2,0,0,0
8134,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8135,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8136,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8137,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
8138,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
8139,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8140,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8141,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8142,1,0,1,2,0,2,3,3,3,0,0,0,3,0,3,0,0
8143,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8144,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0
8145,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8146,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8147,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,0
8148,0,0,0,14,13,1,1,0,0,13,13,0,14,13,1,0,0
8149,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8150,0,0,0,20,20,2,0,0,0,20,20,0,10,10,1,1,0
8151,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8152,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8153,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8154,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8155,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8156,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8157,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8158,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,0
8159,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8160,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8161,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
8162,6,0,6,18,1,18,1,1,1,23,0,23,24,1,24,1,0
8163,2,0,2,4,1,3,1,1,1,5,0,5,6,1,5,0,0
8164,1,0,1,1,0,1,2,2,2,0,0,0,2,0,2,0,0
8165,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8166,0,0,0,3,2,1,2,1,1,1,1,0,3,2,1,0,0
8167,2,2,0,13,13,0,15,1,15,0,0,0,15,15,0,0,0
8168,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8169,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8170,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8171,2,2,0,7,7,0,9,0,9,0,0,0,9,9,0,0,0
8172,0,0,0,6,3,3,0,0,0,6,3,3,6,3,3,0,0
8173,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8174,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8175,0,0,0,3,2,1,1,0,0,2,2,0,3,2,1,0,0
8176,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8177,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8178,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8179,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8180,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8181,3,1,2,9,0,9,1,1,1,11,0,11,12,1,11,0,0
8182,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8183,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8184,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8185,2,2,1,4,4,0,1,0,0,5,5,0,6,6,1,1,0
8186,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8187,3,3,0,6,6,0,9,0,9,0,0,0,9,9,0,0,0
8188,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8189,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,0
8190,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8191,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8192,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8193,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8194,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8195,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8196,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,0
8197,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8198,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8199,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8200,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,0
8201,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8202,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8203,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8204,1,0,1,6,1,5,1,1,1,6,0,6,7,1,6,0,0
8205,1,1,0,7,6,1,1,0,0,7,7,0,8,7,1,0,0
8206,0,0,0,2,0,2,2,2,1,0,0,0,2,0,2,0,0
8207,2,0,2,3,0,3,5,5,4,0,0,0,5,0,5,0,0
8208,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8209,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8210,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,0
8211,1,1,1,2,2,0,2,1,1,1,1,0,3,3,1,1,0
8212,2,0,2,0,0,0,2,2,1,0,0,0,2,0,2,0,0
8213,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8214,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8215,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8216,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8217,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
8218,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,0
8219,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8220,0,0,0,20,18,2,0,0,0,20,18,2,10,9,1,0,0
8221,2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,0
8222,0,0,0,6,6,2,0,0,0,6,6,0,3,3,1,1,0
8223,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8224,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8225,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8226,0,0,0,2,2,1,2,1,1,0,0,0,2,2,1,1,0
8227,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8228,8,8,0,58,58,0,66,0,66,0,0,0,66,66,0,0,0
8229,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8230,0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,0
8231,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8232,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0
8233,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8234,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
8235,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
8236,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8237,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8238,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8239,4,0,4,10,0,10,14,14,14,0,0,0,14,0,14,0,0
8240,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8241,1,0,1,2,0,2,3,3,2,0,0,0,3,0,3,0,0
8242,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,0
8243,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8244,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8245,5,0,5,19,1,18,1,1,1,23,0,23,24,1,23,0,0
8246,4,4,0,31,30,1,1,0,0,34,34,0,35,34,1,0,0
8247,1,1,0,19,18,1,1,0,0,19,19,0,20,19,1,0,0
8248,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8249,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8250,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8251,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0
8252,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8253,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,0
8254,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
8255,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8256,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
8257,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8258,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8259,0,0,0,8,6,2,0,0,0,8,6,2,4,3,1,0,0
8260,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
8261,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8262,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8263,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,0
8264,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0
8265,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,0
8266,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8267,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8268,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
8269,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8270,1,1,0,3,3,0,4,0,4,0,0,0,4,4,0,0,0
8271,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8272,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8273,2,2,0,18,17,1,1,0,0,19,19,0,20,19,1,0,0
8274,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8275,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8276,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
8277,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,0
8278,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8279,1,1,0,14,13,1,1,0,0,14,14,0,15,14,1,0,0
8280,2,2,1,7,2,7,1,1,1,8,3,5,9,4,8,3,0
8281,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,0
8282,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
8283,2,0,2,4,0,4,6,6,5,0,0,0,6,0,6,0,0
8284,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
8285,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0
