,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,has_conflict
3365,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3366,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,1
3367,3,3,0,45,44,1,1,0,0,47,47,0,48,47,1,0,1
3368,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3369,1,1,0,19,18,1,1,0,0,19,19,0,20,19,1,0,1
3370,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3371,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3372,1,1,0,2,0,2,2,1,1,1,0,1,3,1,2,0,1
3373,2,1,1,10,1,9,1,1,1,11,1,10,12,2,10,0,1
3374,2,2,1,6,6,0,2,1,1,6,6,0,8,8,1,1,1
3375,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3376,0,0,0,6,4,6,0,0,0,6,4,2,3,2,3,2,1
3377,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,1
3378,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3379,2,1,2,2,0,2,2,1,1,2,0,2,4,1,4,1,1
3380,1,1,0,5,5,1,1,0,0,5,5,0,6,6,1,1,1
3381,4,0,4,122,1,121,1,1,1,125,0,125,126,1,125,0,1
3382,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
3383,2,1,2,7,6,2,0,0,0,9,7,2,9,7,4,2,1
3384,1,1,1,3,2,1,1,1,1,3,2,1,4,3,2,1,1
3385,4,1,3,10,1,9,0,0,0,14,2,12,14,2,12,0,1
3386,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3387,2,2,0,13,12,1,1,0,0,14,14,0,15,14,1,0,1
3388,3,3,0,36,36,1,1,0,0,38,38,0,39,39,1,1,1
3389,2,1,1,3,0,3,1,1,1,4,0,4,5,1,4,0,1
3390,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,1
3391,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3392,1,0,1,9,1,8,1,1,1,9,0,9,10,1,9,0,1
3393,4,0,4,189,1,188,1,1,1,192,0,192,193,1,192,0,1
3394,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,1
3395,2,1,2,1,1,0,1,1,1,2,1,1,3,2,2,1,1
3396,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3397,3,1,3,0,0,0,1,1,0,2,0,2,3,1,3,1,1
3398,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3399,1,0,1,7,1,6,1,1,1,7,0,7,8,1,7,0,1
3400,2,2,2,1,0,1,1,1,1,2,1,1,3,2,3,2,1
3401,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3402,1,0,1,5,4,2,1,0,0,5,4,1,6,4,3,1,1
3403,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3404,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3405,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,1
3406,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,1
3407,2,0,2,5,1,5,2,1,1,5,0,5,7,1,7,1,1
3408,1,0,1,3,1,2,2,1,1,2,0,2,4,1,3,0,1
3409,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
3410,4,1,4,7,1,6,0,0,0,11,2,9,11,2,10,1,1
3411,3,0,3,4,1,3,1,1,1,6,0,6,7,1,6,0,1
3412,2,2,1,2,2,0,1,1,0,3,3,0,4,4,1,1,1
3413,1,0,1,6,1,6,1,1,1,6,0,6,7,1,7,1,1
3414,1,0,1,6,1,5,2,1,1,5,0,5,7,1,6,0,1
3415,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3416,3,2,2,6,5,3,2,1,1,7,5,2,9,7,5,3,1
3417,0,0,0,3,2,2,1,1,1,2,1,1,3,2,2,1,1
3418,2,2,2,4,0,4,1,1,0,5,1,4,6,2,6,2,1
3419,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3420,3,1,2,4,0,4,2,1,1,5,0,5,7,1,6,0,1
3421,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,1
3422,3,1,3,5,0,5,1,1,1,7,0,7,8,1,8,1,1
3423,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,1
3424,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,1
3425,1,1,1,10,8,6,2,1,1,9,7,2,11,9,7,5,1
3426,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,1
3427,1,1,1,4,4,0,1,1,0,4,4,0,5,5,1,1,1
3428,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
3429,1,0,1,20,1,19,1,1,1,20,0,20,21,1,20,0,1
3430,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3431,5,0,5,275,1,274,1,1,1,279,0,279,280,1,279,0,1
3432,2,0,2,6,1,5,2,1,1,6,0,6,8,1,7,0,1
3433,1,1,1,6,2,4,1,1,1,6,2,4,7,3,5,1,1
3434,2,2,1,0,0,0,1,0,0,1,1,0,2,2,1,1,1
3435,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,1
3436,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3437,5,0,5,34,1,33,1,1,1,38,0,38,39,1,38,0,1
3438,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3439,2,2,1,22,20,3,0,0,0,24,22,2,24,22,4,2,1
3440,4,0,4,138,1,137,1,1,1,141,0,141,142,1,141,0,1
3441,0,0,0,4,1,3,2,1,1,2,0,2,4,1,3,0,1
3442,0,0,0,4,2,4,0,0,0,4,2,2,2,1,2,1,1
3443,2,0,2,2,1,2,2,1,1,2,0,2,4,1,4,1,1
3444,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,1
3445,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3446,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1
3447,2,0,2,22,1,21,1,1,1,23,0,23,24,1,23,0,1
3448,2,1,1,17,0,17,1,1,1,18,0,18,19,1,18,0,1
3449,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3450,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,1
3451,3,3,0,27,26,1,1,0,0,29,29,0,30,29,1,0,1
3452,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,1
3453,2,1,2,0,0,0,2,1,1,0,0,0,2,1,2,1,1
3454,2,2,1,4,3,2,1,1,1,5,4,1,6,5,3,2,1
3455,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,1
3456,1,1,1,5,0,5,1,1,0,5,0,5,6,1,6,1,1
3457,2,0,2,13,1,12,2,1,1,13,0,13,15,1,14,0,1
3458,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3459,2,0,2,2,1,1,1,1,1,3,0,3,4,1,3,0,1
3460,5,5,0,23,21,3,0,0,0,28,26,2,28,26,3,1,1
3461,4,0,4,8,1,7,1,1,1,11,0,11,12,1,11,0,1
3462,2,1,2,6,6,1,1,0,0,7,6,1,8,7,3,2,1
3463,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3464,0,0,0,11,1,10,1,1,1,10,0,10,11,1,10,0,1
3465,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3466,0,0,0,6,1,6,1,1,1,5,0,5,6,1,6,1,1
3467,0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,1
3468,2,2,1,10,8,3,0,0,0,12,10,2,12,10,4,2,1
3469,3,1,3,0,0,0,2,1,1,1,0,1,3,1,3,1,1
3470,0,0,0,13,1,13,1,1,1,12,0,12,13,1,13,1,1
3471,1,1,0,1,1,1,1,1,0,1,1,0,2,2,1,1,1
3472,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3473,3,1,3,12,0,12,1,1,1,14,0,14,15,1,15,1,1
3474,3,1,2,3,0,3,1,1,1,5,0,5,6,1,5,0,1
3475,4,4,1,0,0,0,1,0,0,3,3,0,4,4,1,1,1
3476,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3477,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3478,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3479,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3480,0,0,0,5,1,4,1,1,1,4,0,4,5,1,4,0,1
3481,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3482,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
3483,1,1,0,4,3,1,2,1,1,3,3,0,5,4,1,0,1
3484,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3485,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3486,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
3487,2,1,1,1,0,1,1,1,1,2,0,2,3,1,2,0,1
3488,1,1,1,4,3,1,0,0,0,5,4,1,5,4,2,1,1
3489,2,2,1,6,6,1,2,1,1,6,6,0,8,8,2,2,1
3490,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3491,2,0,2,10,2,8,0,0,0,12,2,10,12,2,10,0,1
3492,1,1,0,5,4,1,1,0,0,5,5,0,6,5,1,0,1
3493,2,2,2,7,7,0,0,0,0,9,9,0,9,9,2,2,1
3494,2,2,0,10,9,1,1,0,0,11,11,0,12,11,1,0,1
3495,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3496,2,1,1,1,0,1,2,1,1,1,0,1,3,1,2,0,1
3497,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3498,1,1,0,24,23,1,2,1,1,23,23,0,25,24,1,0,1
3499,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3500,3,3,1,1,1,0,1,0,0,3,3,0,4,4,1,1,1
3501,4,1,4,2,0,2,1,1,1,5,0,5,6,1,6,1,1
3502,1,0,1,4,1,3,1,1,1,4,0,4,5,1,4,0,1
3503,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3504,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3505,1,0,1,4,4,0,2,1,1,3,3,0,5,4,1,0,1
3506,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3507,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3508,1,1,0,3,0,3,1,1,1,3,0,3,4,1,3,0,1
3509,8,0,8,49,1,49,1,1,1,56,0,56,57,1,57,1,1
3510,2,0,2,4,1,3,1,1,1,5,0,5,6,1,5,0,1
3511,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,1
3512,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
3513,1,0,1,3,1,3,1,1,1,3,0,3,4,1,4,1,1
3514,1,0,1,2,2,1,1,1,0,2,1,1,3,2,2,1,1
3515,1,0,1,8,3,6,1,1,1,8,2,6,9,3,7,1,1
3516,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3517,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
3518,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
3519,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3520,2,1,2,7,1,6,1,1,1,8,1,7,9,2,8,1,1
3521,0,0,0,6,1,5,1,1,1,5,0,5,6,1,5,0,1
3522,3,0,3,5,1,4,1,1,1,7,0,7,8,1,7,0,1
3523,0,0,0,7,1,6,1,1,1,6,0,6,7,1,6,0,1
3524,1,0,1,16,2,14,1,1,1,16,1,15,17,2,15,0,1
3525,4,0,4,5,1,4,1,1,1,8,0,8,9,1,8,0,1
3526,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
3527,1,1,1,2,2,0,2,1,1,1,1,0,3,3,1,1,1
3528,1,1,0,6,6,1,1,0,0,6,6,0,7,7,1,1,1
3529,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3530,2,0,2,4,1,3,2,1,1,4,0,4,6,1,5,0,1
3531,3,1,2,5,0,5,2,1,1,6,0,6,8,1,7,0,1
3532,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
3533,1,1,1,2,0,2,1,1,1,2,0,2,3,1,3,1,1
3534,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,1
3535,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,1
3536,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,1
3537,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3538,0,0,0,2,2,1,1,0,0,1,1,0,2,2,1,1,1
3539,1,1,1,2,1,2,2,1,1,1,1,0,3,2,3,2,1
3540,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3541,2,0,2,3,1,2,1,1,1,4,0,4,5,1,4,0,1
3542,5,0,5,12,1,11,1,1,1,16,0,16,17,1,16,0,1
3543,5,1,4,25,0,25,1,1,1,29,0,29,30,1,29,0,1
3544,1,1,0,12,11,1,1,0,0,12,12,0,13,12,1,0,1
3545,2,1,2,5,0,5,1,1,1,6,0,6,7,1,7,1,1
3546,1,1,1,12,10,5,1,1,0,12,10,2,13,11,6,4,1
3547,0,0,0,2,1,2,2,1,1,0,0,0,2,1,2,1,1
3548,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3549,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3550,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3551,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,1
3552,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3553,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3554,2,2,1,29,29,1,1,0,0,30,30,0,31,31,2,2,1
3555,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3556,3,1,2,7,1,7,1,0,0,9,2,7,10,2,9,1,1
3557,3,0,3,5,1,4,1,1,1,7,0,7,8,1,7,0,1
3558,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3559,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
3560,0,0,0,14,11,7,0,0,0,14,11,3,14,11,7,4,1
3561,1,1,1,2,0,2,1,1,1,2,0,2,3,1,3,1,1
3562,0,0,0,4,2,2,0,0,0,4,2,2,2,1,1,0,1
3563,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3564,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
3565,2,2,0,1,1,1,1,0,0,2,2,0,3,3,1,1,1
3566,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
3567,2,0,2,5,1,4,1,1,1,6,0,6,7,1,6,0,1
3568,1,1,1,3,0,3,1,1,1,3,0,3,4,1,4,1,1
3569,0,0,0,4,1,3,2,1,1,2,0,2,4,1,3,0,1
3570,1,1,1,3,2,1,2,1,1,2,2,0,4,3,2,1,1
3571,1,1,1,2,2,2,0,0,0,3,3,0,3,3,3,3,1
3572,3,2,1,3,3,0,1,0,0,5,5,0,6,5,1,0,1
3573,2,0,2,31,1,30,1,1,1,32,0,32,33,1,32,0,1
3574,7,2,5,34,0,34,1,1,1,40,1,39,41,2,39,0,1
3575,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3576,0,0,0,12,6,10,0,0,0,12,6,6,6,3,5,2,1
3577,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3578,2,2,0,2,2,1,2,1,1,2,2,0,4,4,1,1,1
3579,1,1,1,1,1,1,0,0,0,2,2,0,2,2,2,2,1
3580,0,0,0,9,1,8,1,1,1,8,0,8,9,1,8,0,1
3581,22,22,1,34,33,1,0,0,0,56,55,1,56,55,2,1,1
3582,4,1,4,9,1,8,2,1,1,11,0,11,13,2,12,1,1
3583,1,0,1,8,1,7,1,1,1,8,0,8,9,1,8,0,1
3584,0,0,0,16,2,14,0,0,0,16,2,14,8,1,7,0,1
3585,1,0,1,13,1,12,1,1,1,13,0,13,14,1,13,0,1
3586,2,1,2,25,0,25,1,1,0,26,0,26,27,1,27,1,1
3587,2,0,2,11,1,10,1,1,1,12,0,12,13,1,12,0,1
3588,5,5,0,8,8,1,1,0,0,12,12,0,13,13,1,1,1
3589,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
3590,1,0,1,5,1,5,2,1,1,4,0,4,6,1,6,1,1
3591,2,0,2,8,4,4,0,0,0,10,4,6,5,2,3,0,1
3592,3,3,3,15,9,9,0,0,0,18,12,6,18,12,12,6,1
3593,9,1,8,61,2,59,0,0,0,70,3,67,70,3,67,0,1
3594,4,0,4,18,1,17,1,1,1,21,0,21,22,1,21,0,1
3595,5,0,5,114,1,113,1,1,1,118,0,118,119,1,118,0,1
3596,0,0,0,5,1,4,2,1,1,3,0,3,5,1,4,0,1
3597,2,1,2,0,0,0,1,1,0,1,0,1,2,1,2,1,1
3598,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3599,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,1
3600,0,0,0,4,1,3,2,1,1,2,0,2,4,1,3,0,1
3601,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3602,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3603,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3604,1,1,1,2,1,1,1,1,1,2,1,1,3,2,2,1,1
3605,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,1
3606,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3607,1,0,1,108,1,107,1,1,1,108,0,108,109,1,108,0,1
3608,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3609,2,1,2,4,1,3,1,1,0,5,1,4,6,2,5,1,1
3610,2,0,2,12,2,10,0,0,0,14,2,12,7,1,6,0,1
3611,0,0,0,8,2,6,0,0,0,8,2,6,4,1,3,0,1
3612,3,3,1,4,3,1,0,0,0,7,6,1,7,6,2,1,1
3613,4,1,4,12,0,12,1,1,1,15,0,15,16,1,16,1,1
3614,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3615,2,1,1,2,2,0,1,0,0,3,3,0,4,3,1,0,1
3616,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,1
3617,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3618,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3619,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3620,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,1
3621,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,1
3622,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3623,2,2,2,9,9,2,0,0,0,11,11,0,11,11,4,4,1
3624,2,2,1,0,0,0,1,1,0,1,1,0,2,2,1,1,1
3625,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3626,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3627,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3628,1,0,1,2,2,1,1,1,1,2,1,1,3,2,2,1,1
3629,9,2,9,21,2,19,1,1,1,29,3,26,30,4,28,2,1
3630,7,1,6,14,0,14,1,1,1,20,0,20,21,1,20,0,1
3631,1,0,1,5,1,4,1,1,1,5,0,5,6,1,5,0,1
3632,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3633,1,1,1,2,2,0,2,1,1,1,1,0,3,3,1,1,1
3634,0,0,0,2,1,2,1,1,0,1,0,1,2,1,2,1,1
3635,1,1,1,1,0,1,1,1,1,1,0,1,2,1,2,1,1
3636,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3637,1,0,1,5,1,4,2,1,1,4,0,4,6,1,5,0,1
3638,1,0,1,2,2,0,1,0,0,2,2,0,3,2,1,0,1
3639,4,4,1,45,45,1,0,0,0,49,49,0,49,49,2,2,1
3640,1,1,1,4,1,3,1,1,1,4,1,3,5,2,4,1,1
3641,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3642,1,0,1,18,1,17,1,1,1,18,0,18,19,1,18,0,1
3643,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3644,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3645,0,0,0,2,1,2,1,1,0,1,0,1,2,1,2,1,1
3646,1,1,0,3,0,3,2,1,1,2,0,2,4,1,3,0,1
3647,2,0,2,30,1,30,1,1,1,31,0,31,32,1,32,1,1
3648,1,1,1,6,6,0,1,0,0,6,6,0,7,7,1,1,1
3649,1,0,1,19,1,18,2,1,1,18,0,18,20,1,19,0,1
3650,1,0,1,3,1,2,1,1,1,3,0,3,4,1,3,0,1
3651,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,1
3652,1,0,1,5,1,5,2,1,1,4,0,4,6,1,6,1,1
3653,4,0,4,6,1,5,1,1,1,9,0,9,10,1,9,0,1
3654,1,1,1,1,0,1,1,1,0,1,0,1,2,1,2,1,1
3655,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,1
3656,1,1,0,6,6,1,2,1,1,5,5,0,7,7,1,1,1
3657,6,0,6,8,2,6,1,1,1,13,1,12,14,2,12,0,1
3658,2,2,2,12,12,0,0,0,0,14,14,0,14,14,2,2,1
3659,6,0,6,18,1,17,1,1,1,23,0,23,24,1,23,0,1
3660,1,1,1,2,2,0,1,1,0,2,2,0,3,3,1,1,1
3661,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3662,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
3663,2,0,2,13,1,12,1,1,1,14,0,14,15,1,14,0,1
3664,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3665,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3666,0,0,0,13,13,2,1,0,0,12,12,0,13,13,2,2,1
3667,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,1
3668,3,2,1,3,3,0,1,0,0,5,5,0,6,5,1,0,1
3669,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3670,0,0,0,4,1,3,1,1,1,3,0,3,4,1,3,0,1
3671,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3672,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3673,3,0,3,24,1,24,1,1,1,26,0,26,27,1,27,1,1
3674,4,4,1,2,2,0,1,0,0,5,5,0,6,6,1,1,1
3675,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,1
3676,2,2,1,2,2,0,1,1,0,3,3,0,4,4,1,1,1
3677,1,1,1,8,1,8,0,0,0,9,2,7,9,2,9,2,1
3678,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3679,2,1,2,3,1,2,1,1,1,4,1,3,5,2,4,1,1
3680,1,0,1,11,4,7,1,0,0,11,4,7,12,4,8,0,1
3681,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3682,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3683,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3684,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3685,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3686,1,0,1,2,1,2,1,1,1,2,0,2,3,1,3,1,1
3687,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3688,2,0,2,8,4,4,2,1,1,8,3,5,10,4,6,0,1
3689,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3690,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3691,1,0,1,58,3,57,1,1,1,58,2,56,59,3,58,2,1
3692,2,1,2,0,0,0,1,1,0,1,0,1,2,1,2,1,1
3693,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3694,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3695,1,0,1,7,1,7,1,1,1,7,0,7,8,1,8,1,1
3696,3,0,3,39,0,39,42,42,42,0,0,0,42,0,42,0,1
3697,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,1
3698,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3699,2,1,1,6,6,2,0,0,0,8,7,1,8,7,3,2,1
3700,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,1
3701,3,0,3,3,1,2,1,1,1,5,0,5,6,1,5,0,1
3702,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,1
3703,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,1
3704,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,1
3705,1,1,0,1,1,1,1,0,0,1,1,0,2,2,1,1,1
3706,1,1,0,9,1,8,1,0,0,9,2,7,10,2,8,0,1
3707,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
3708,1,0,1,10,1,9,2,1,1,9,0,9,11,1,10,0,1
3709,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3710,7,7,0,94,93,1,1,0,0,100,100,0,101,100,1,0,1
3711,1,0,1,9,1,8,2,1,1,8,0,8,10,1,9,0,1
3712,0,0,0,2,2,2,0,0,0,2,2,0,1,1,1,1,1
3713,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3714,1,1,0,28,27,1,1,0,0,28,28,0,29,28,1,0,1
3715,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3716,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,1
3717,3,1,2,7,0,7,1,1,1,9,0,9,10,1,9,0,1
3718,2,1,2,2,0,2,2,1,1,2,0,2,4,1,4,1,1
3719,2,2,0,14,11,3,0,0,0,16,13,3,16,13,3,0,1
3720,2,0,2,17,1,16,1,1,1,18,0,18,19,1,18,0,1
3721,0,0,0,3,1,2,1,1,1,2,0,2,3,1,2,0,1
3722,2,1,1,1,1,0,2,1,1,1,1,0,3,2,1,0,1
3723,1,1,0,1,1,1,1,1,0,1,1,0,2,2,1,1,1
3724,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
3725,8,7,1,54,53,1,1,0,0,61,60,1,62,60,2,0,1
3726,1,1,0,3,0,3,1,1,1,3,0,3,4,1,3,0,1
3727,1,1,0,1,1,1,2,1,1,0,0,0,2,2,1,1,1
3728,2,1,1,8,0,8,1,1,1,9,0,9,10,1,9,0,1
3729,1,0,1,2,1,1,2,1,1,1,0,1,3,1,2,0,1
3730,2,2,1,1,1,0,2,1,1,1,1,0,3,3,1,1,1
3731,1,0,1,3,0,3,4,4,3,0,0,0,4,0,4,0,1
3732,0,0,0,3,1,2,2,1,1,1,0,1,3,1,2,0,1
3733,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
3734,8,8,0,103,103,1,1,0,0,110,110,0,111,111,1,1,1
3735,1,1,0,9,8,1,1,0,0,9,9,0,10,9,1,0,1
3736,1,1,0,4,1,3,0,0,0,5,2,3,5,2,3,0,1
3737,5,0,5,22,1,21,1,1,1,26,0,26,27,1,26,0,1
3738,1,0,1,4,2,3,1,0,0,4,2,2,5,2,4,1,1
3739,3,3,0,55,54,1,1,0,0,57,57,0,58,57,1,0,1
