Index,Data_Type,Model,Sampling_Method,Accuracy,Precision,Recall,F1-Score,AUC,RECALL,HYPER_PARAMETERS
KNN,social,Smote,0,0.79,0.98,0.79,0.87,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Smote,1,0.79,0.16,0.75,0.26,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.78,0.15,0.73,0.25,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.78,0.15,0.74,0.25,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,0,0.79,0.98,0.79,0.87,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,1,0.79,0.16,0.75,0.26,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,0,0.79,0.98,0.79,0.87,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,1,0.79,0.16,0.75,0.26,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.78,0.15,0.73,0.25,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.78,0.15,0.73,0.25,0.76,0.78,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Smote,0,0.79,0.98,0.79,0.87,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,social,Smote,1,0.79,0.16,0.75,0.26,0.77,0.79,"('n_neighbors:', 3, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,social,Smote,0,0.79,0.98,0.79,0.88,0.76,0.79,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Smote,1,0.79,0.16,0.73,0.26,0.76,0.79,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Smote,0,0.75,0.98,0.75,0.85,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.75,0.13,0.76,0.23,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.75,0.98,0.75,0.85,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.75,0.14,0.76,0.23,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,0,0.79,0.98,0.79,0.88,0.76,0.79,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,1,0.79,0.16,0.73,0.26,0.76,0.79,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,0,0.84,0.98,0.85,0.91,0.74,0.84,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,1,0.84,0.18,0.64,0.28,0.74,0.84,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,0,0.75,0.98,0.75,0.85,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.75,0.14,0.76,0.23,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.75,0.98,0.75,0.85,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.75,0.14,0.76,0.23,0.75,0.75,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Smote,0,0.84,0.98,0.85,0.91,0.74,0.84,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,social,Smote,1,0.84,0.18,0.64,0.28,0.74,0.84,"('n_neighbors:', 5, ' weights:', 'distance', ' metrics:', 'minkowski', ' algorithm', 'brute')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.78,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Smote,1,0.78,0.16,0.77,0.26,0.78,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'auto')"
KNN,social,Smote,0,0.74,0.99,0.74,0.84,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.74,0.14,0.80,0.23,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.74,0.99,0.74,0.85,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.74,0.14,0.80,0.24,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'kd_tree')"
KNN,social,Smote,0,0.78,0.98,0.78,0.87,0.78,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,1,0.78,0.16,0.77,0.26,0.78,0.78,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'manhattan', ' algorithm', 'brute')"
KNN,social,Smote,0,0.84,0.98,0.84,0.91,0.76,0.84,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,1,0.84,0.19,0.68,0.29,0.76,0.84,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'auto')"
KNN,social,Smote,0,0.74,0.99,0.74,0.84,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,1,0.74,0.14,0.80,0.24,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'ball_tree')"
KNN,social,Smote,0,0.74,0.99,0.74,0.85,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
KNN,social,Smote,1,0.74,0.14,0.80,0.24,0.77,0.74,"('n_neighbors:', 5, ' weights:', 'uniform', ' metrics:', 'minkowski', ' algorithm', 'kd_tree')"
