,top_proj,top_proj_target,top_proj_source,occ_proj,occ_proj_target,occ_proj_source,top_ms,top_ms_target,top_ms_source,occ_ms,occ_ms_target,occ_ms_source,devs,devs_target,devs_source,devs_both,files,files_target,files_source,files_both,chunks,chunks_target,chunks_source,loc,loc_target,loc_source,commits,commits_target,commits_source,has_conflict
2968,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
2969,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,42,40,2,0,222,172,50,1341,1296,952,31,24,7,0
2970,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,18,9,1,1,60,29,1,334,222,1,6,5,1,0
2971,1,1,0,3,2,1,1,0,0,3,3,0,4,3,1,0,1,1,1,1,8,6,2,23,36,3,7,5,2,0
2972,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,3,3,0,0,3,3,0,61,158,0,4,4,0,0
2973,1,1,1,1,1,0,1,0,0,1,1,0,2,2,1,1,6,5,1,0,11,10,1,62,80,9,3,3,1,0
2974,4,4,0,2,2,0,6,0,6,0,0,0,6,6,0,0,71,71,0,0,2000,2000,0,19048,20271,0,68,68,0,0
2975,0,0,0,16,16,2,0,0,0,16,16,0,8,8,1,1,9,7,2,0,22,20,2,33,62,4,9,8,1,0
2976,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2977,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,68,68,0,1,1,0,0
2978,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,5,5,0,1,1,0,0
2979,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,6,6,0,12,12,0,1,1,0,0
2980,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,4,4,0,9,9,0,1,1,0,0
2981,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,7,0,7,9,0,9,7,0,7,0
2982,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,3,3,0,12,12,0,1,1,0,0
2983,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,8,8,0,59,62,0,4,4,0,0
2984,0,0,0,16,16,2,0,0,0,16,16,0,8,8,1,1,21,21,1,1,171,168,3,987,2344,12,39,38,1,0
2985,2,2,1,0,0,0,2,1,1,0,0,0,2,2,1,1,44,25,26,7,267,97,170,1905,715,1517,36,24,12,0
2986,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,11,11,0,15,15,0,1,1,0,0
2987,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,10,0,10,0,16,0,16,50,0,50,3,0,3,0
2988,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,9,9,0,1,1,0,0
2989,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,2,2,0,1,1,0,0
2990,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,19,19,0,0,69,69,0,639,918,0,5,5,0,0
2991,0,0,0,4,3,1,1,0,0,3,3,0,4,3,1,0,4,3,1,0,7,6,1,11,10,1,4,3,1,0
2992,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2993,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
2994,0,0,0,6,6,2,0,0,0,6,6,0,3,3,1,1,6,4,2,0,8,6,2,12,20,4,5,4,1,0
2995,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,12,1,11,0,26,2,24,53,3,50,3,1,2,0
2996,2,1,2,0,0,0,1,1,1,1,0,1,2,1,2,1,79,1,79,1,238,25,213,2540,32,3035,24,1,23,0
2997,2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,4,4,0,4,4,0,3,3,0,0
2998,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,14,13,1,0,24,15,9,134,64,89,12,11,1,0
2999,3,3,0,1,1,0,4,0,4,0,0,0,4,4,0,0,40,40,0,0,170,170,0,637,1067,0,32,32,0,0
3000,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,2,0,2,1,0,1,0
3001,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
3002,1,1,0,2,2,1,2,1,1,1,1,0,3,3,1,1,5,4,1,0,7,6,1,63,62,1,4,3,1,0
3003,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,0
3004,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
3005,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,6,6,0,0,10,10,0,334,444,0,2,2,0,0
3006,4,4,0,29,29,0,33,0,33,0,0,0,33,33,0,0,99,99,0,0,232,232,0,3257,5082,0,50,50,0,0
3007,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,1,1,0,0
3008,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,2,2,0,2,2,0,0
3009,1,1,0,5,4,1,2,1,1,4,4,0,6,5,1,0,39,32,7,0,116,107,9,2743,3317,9,13,12,1,0
3010,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3011,0,0,0,2,2,1,1,1,0,1,1,0,2,2,1,1,3,3,1,1,7,6,1,30,24,6,5,4,1,0
3012,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3013,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,5,4,1,0,50,10,40,173,18,158,8,7,1,0
3014,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3015,0,0,0,4,3,1,2,1,1,2,2,0,4,3,1,0,7,6,1,0,8,7,1,299,332,460,10,6,4,0
3016,0,0,0,18,18,2,0,0,0,18,18,0,9,9,1,1,27,27,1,1,294,293,1,1261,2834,16,22,21,1,0
3017,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,3,0,3,0,3,0,3,45,0,45,2,0,2,0
3018,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3019,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,4,4,0,0,4,4,0,8,8,0,3,3,0,0
3020,2,2,0,2,2,0,4,1,4,0,0,0,4,4,0,0,8,8,0,0,16,16,0,39,39,0,4,4,0,0
3021,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,3,0,3,3,0,3,3,0,3,0
3022,1,1,0,19,19,1,1,0,0,19,19,0,20,20,1,1,34,34,1,1,180,175,5,850,871,183,49,46,3,0
3023,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,4,2,2,0,6,4,2,6,4,2,3,1,2,0
3024,1,1,0,1,1,0,2,1,2,0,0,0,2,2,0,0,1,1,0,0,2,2,0,3,5,0,3,3,0,0
3025,2,2,0,0,0,0,2,0,2,0,0,0,2,2,0,0,1,1,0,0,3,3,0,3,3,0,3,3,0,0
3026,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3027,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,5,5,0,41,96,0,4,4,0,0
3028,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3029,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,7,1,6,0,9,3,6,14,6,8,2,1,1,0
3030,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0,0
3031,2,2,0,1,0,1,1,0,0,2,2,0,3,2,1,0,6,4,3,1,11,6,5,61,38,26,4,2,2,0
3032,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,1,1,0,0,3,3,0,3,3,0,3,3,0,0
3033,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3034,0,0,0,10,2,8,0,0,0,10,2,8,5,1,4,0,6,1,6,1,18,1,17,456,2,922,11,1,10,0
3035,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,3,0,3,17,0,17,1,0,1,0
3036,1,1,1,7,7,0,1,0,0,7,7,0,8,8,1,1,31,27,4,0,131,125,6,722,778,9,24,23,1,0
3037,1,0,1,2,2,0,1,0,0,2,2,0,3,2,1,0,2,1,1,0,31,3,28,155,3,231,6,3,3,0
3038,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
3039,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3040,2,2,0,47,46,1,1,0,0,48,48,0,49,48,1,0,3,3,1,1,152,151,1,267,480,1,87,86,1,0
3041,2,2,0,2,0,2,0,0,0,4,2,2,2,1,1,0,3,1,2,0,19,16,3,48,136,12,9,7,2,0
3042,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,6,6,0,19,19,0,2,2,0,0
3043,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,1,1,0,3,1,2,9,2,7,2,1,1,0
3044,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3045,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,39,38,1,0,135,134,1,1029,1028,1,5,4,1,0
3046,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3047,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,15,30,0,2,2,0,0
3048,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3049,3,3,0,5,4,1,2,1,1,6,6,0,8,7,1,0,7,7,1,1,13,12,1,72,179,1,11,10,1,0
3050,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,337,152,185,0,496,311,185,21493,673,20972,8,8,1,0
3051,1,1,1,3,3,0,1,0,0,3,3,0,4,4,1,1,9,7,2,0,24,18,6,48,38,10,5,4,1,0
3052,1,1,1,1,1,0,1,1,0,1,1,0,2,2,1,1,10,10,1,1,38,34,4,41,37,4,6,5,1,0
3053,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,2,1,1,0,6,4,2,6,4,2,2,1,1,0
3054,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3055,0,0,0,8,6,2,0,0,0,8,6,2,4,3,1,0,8,7,1,0,26,25,1,4134,16242,2,8,7,1,0
3056,1,0,1,4,1,3,1,1,1,4,0,4,5,1,4,0,17,12,6,2,19,12,6,643,586,99,5,1,4,0
3057,0,0,0,2,2,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,2,2,0,0
3058,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
3059,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,8,8,0,13,13,0,1,1,0,0
3060,1,1,0,4,3,1,1,0,0,4,4,0,5,4,1,0,21,18,3,0,59,54,5,519,458,145,17,14,3,0
3061,0,0,0,16,14,2,0,0,0,16,14,2,8,7,1,0,17,16,1,0,116,113,3,186,366,6,8,7,1,0
3062,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,3,1,2,0,4,2,2,6,3,3,3,2,1,0
3063,1,1,0,1,1,0,2,0,2,0,0,0,2,2,0,0,2,2,0,0,16,16,0,33,45,0,3,3,0,0
3064,0,0,0,2,2,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,2,0,1,1,0,0
3065,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,3,2,1,69,32,37,277,52,516,9,3,6,0
3066,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
3067,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3068,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,4,0,4,0,10,0,10,58,0,70,3,0,3,0
3069,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,4,4,0,18,18,0,1,1,0,0
3070,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,5,5,0,127,127,0,1,1,0,0
3071,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,12,10,3,1,17,10,7,58,35,23,3,1,2,0
3072,2,2,0,4,4,0,6,1,6,0,0,0,6,6,0,0,104,52,0,0,1054,527,0,4406,7709,0,101,101,0,0
3073,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3074,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,6,6,0,17,17,0,1,1,0,0
3075,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,3,2,1,0,3,2,1,3,2,1,2,1,1,0
3076,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3077,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,16,16,0,0,28,28,0,40,40,0,3,3,0,0
3078,0,0,0,4,0,4,4,4,4,0,0,0,4,0,4,0,3,0,3,0,7,0,7,12,0,12,4,0,4,0
3079,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3080,6,6,0,37,37,1,1,0,0,42,42,0,43,43,1,1,140,140,1,1,662,659,3,5923,8916,9,132,131,1,0
3081,3,3,0,5,4,1,1,0,0,7,7,0,8,7,1,0,38,25,13,0,146,122,24,741,621,179,16,15,1,0
3082,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,4,0,4,0,13,0,13,50,0,50,1,0,1,0
3083,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,8,0,4,4,0,0
3084,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,5,0,5,0,5,0,5,21,0,21,1,0,1,0
3085,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3086,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,5,5,0,6,6,0,3,3,0,0
3087,1,1,1,3,0,3,1,1,0,3,0,3,4,1,4,1,23,1,22,1,83,4,78,1668,4,1693,20,1,19,0
3088,0,0,0,2,0,2,2,2,2,0,0,0,1,0,1,0,1,0,1,0,12,0,12,35,0,70,1,0,1,0
3089,3,0,3,0,0,0,3,3,3,0,0,0,3,0,3,0,13,0,13,0,36,0,36,288,0,422,11,0,11,0
3090,0,0,0,6,2,4,0,0,0,6,2,4,3,1,2,0,7,1,6,0,23,2,21,1350,16,4616,3,1,2,0
3091,0,0,0,4,0,4,4,4,4,0,0,0,4,0,4,0,7,0,7,0,14,0,14,105,0,105,5,0,5,0
3092,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,3,0,3,41,0,41,1,0,1,0
3093,3,3,1,11,11,0,1,0,0,13,13,0,14,14,1,1,16,14,2,0,46,44,2,182,148,86,21,21,1,0
3094,5,5,2,27,27,0,1,0,0,31,31,0,32,32,2,2,1081,1078,3,0,1384,1381,3,3445,3694,268,72,72,2,0
3095,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,6885,0,6885,1,0,1,0
3096,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3097,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,2,2,0,1,1,0,0
3098,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,5,0,5,5,0,5,1,0,1,0
3099,1,0,1,33,1,32,1,1,1,33,0,33,34,1,33,0,38,3,38,3,500,8,492,2578,129,4645,154,4,150,0
3100,1,1,0,2,1,1,1,0,0,2,2,0,3,2,1,0,9,8,1,0,13,12,1,17,16,1,4,3,1,0
3101,3,0,3,4,0,4,7,7,7,0,0,0,7,0,7,0,7,0,7,0,44,0,44,259,0,464,12,0,12,0
3102,0,0,0,6,4,2,0,0,0,6,4,2,3,2,1,0,2,2,1,1,14,13,1,16,30,2,5,4,1,0
3103,2,1,1,1,1,0,1,0,0,2,2,0,3,2,1,0,5,2,3,0,11,2,9,94,229,36,7,4,3,0
3104,1,1,1,6,4,4,0,0,0,7,5,2,7,5,5,3,80,68,12,0,233,210,23,1950,1409,737,24,13,11,0
3105,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,65,65,0,0,2057,2057,0,3798,3798,0,2,2,0,0
3106,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3107,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,3,3,0,13,13,0,1,1,0,0
3108,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,7,0,7,0,42,0,42,112,0,112,1,0,1,0
3109,1,1,0,2,1,1,2,1,1,1,1,0,3,2,1,0,9,8,1,0,20,19,1,67,77,1,10,9,1,0
3110,2,2,0,2,1,1,1,0,0,3,3,0,4,3,1,0,4,3,1,0,12,11,1,28,36,1,4,3,1,0
3111,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,2,2,0,4,4,0,1,1,0,0
3112,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,6,0,1,0,6,0,1,6,0,1,1,0,1,0
3113,4,3,2,0,0,0,0,0,0,4,3,1,4,3,2,1,97,94,3,0,277,265,12,649,864,12,33,31,2,0
3114,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,0,0,13,13,0,17,17,0,2,2,0,0
3115,0,0,0,2,1,2,2,1,1,0,0,0,2,1,2,1,9,5,4,0,34,8,26,120,8,148,6,1,5,0
3116,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3117,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,2,0,8,0,8,27,0,27,2,0,2,0
3118,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3119,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,4,2,2,0,12,5,7,29,15,14,2,1,1,0
3120,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,1,4,1,8,1,7,10,1,9,2,1,1,0
3121,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,8,0,8,69,0,69,1,0,1,0
3122,0,0,0,8,6,2,0,0,0,8,6,2,4,3,1,0,1,1,1,1,8,7,1,23,44,2,4,3,1,0
3123,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,6,3,3,2,1,1,0
3124,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,3,3,0,0,3,3,0,232,232,0,1,1,0,0
3125,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,23,23,0,74,74,0,1,1,0,0
3126,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,4,1,3,0,8,4,4,35,29,6,4,1,3,0
3127,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
3128,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3129,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,3,3,0,1,1,0,0
3130,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,379,379,0,1,1,0,0
3131,1,1,0,2,2,0,3,0,3,0,0,0,3,3,0,0,5,5,0,0,5,5,0,16,16,0,4,4,0,0
3132,0,0,0,4,4,0,4,0,4,0,0,0,2,2,0,0,6,6,0,0,6,6,0,8,16,0,3,3,0,0
3133,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3134,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
3135,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,5,0,0,9,9,0,15,15,0,3,3,0,0
3136,2,2,0,7,7,0,9,1,9,0,0,0,9,9,0,0,6,6,0,0,14,14,0,325,331,0,9,9,0,0
3137,2,2,1,2,2,0,1,0,0,3,3,0,4,4,1,1,25,20,6,1,162,130,32,2451,2403,624,13,12,1,0
3138,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
3139,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,8,7,1,0,28,27,1,414,406,8,2,1,1,0
3140,0,0,0,14,12,2,0,0,0,14,12,2,7,6,1,0,26,25,1,0,131,129,2,932,3602,8,23,22,1,0
3141,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
3142,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,11,11,0,1,1,0,0
3143,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,2,0,2,0,20,0,20,20,0,20,1,0,1,0
3144,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,6,2,4,0,12,2,10,51,19,32,2,1,1,0
3145,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,6,4,2,0,21,16,5,116,110,6,2,1,1,0
3146,0,0,0,12,10,2,0,0,0,12,10,2,6,5,1,0,6,5,1,0,18,11,7,24,32,16,6,5,1,0
3147,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,5,4,3,2,731,719,12,2221,2197,24,3,2,1,0
3148,0,0,0,3,3,0,3,1,3,0,0,0,3,3,0,0,7,7,0,0,8,8,0,59,59,0,3,3,0,0
3149,17,0,17,248,1,248,1,1,1,264,0,264,265,1,265,1,1761,1,1760,0,2801,1,2800,924277,197,1571224,910,1,909,0
3150,2,2,0,2,2,0,4,0,4,0,0,0,4,4,0,0,9,9,0,0,13,13,0,69,69,0,9,9,0,0
3151,3,2,3,2,0,2,2,1,1,3,0,3,5,2,5,2,82,29,55,2,653,472,182,2229,1636,918,17,5,12,1
3152,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,4,3,2,1,12,7,7,37,11,24,4,2,2,1
3153,1,0,1,2,1,1,1,1,1,2,0,2,3,1,2,0,28,14,16,2,37,19,21,830,455,504,19,10,9,1
3154,1,0,1,1,1,1,2,1,1,0,0,0,2,1,2,1,12,3,10,1,29,7,23,308,111,344,15,4,11,1
3155,1,1,1,3,0,3,1,1,0,3,0,3,4,1,4,1,45,10,41,6,166,15,156,663,45,777,35,8,27,1
3156,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,6,3,2,2,1,1,1
3157,1,0,1,9,1,8,1,1,1,9,0,9,10,1,9,0,12,3,10,1,42,24,19,229,323,243,20,5,15,1
3158,2,0,2,4,1,3,1,1,1,5,0,5,6,1,5,0,7,1,7,1,13,1,13,31,4,31,8,1,7,1
3159,1,1,1,2,2,1,1,1,0,2,2,0,3,3,2,2,13,8,6,1,90,71,21,230,146,98,15,7,8,1
3160,1,1,0,3,2,1,2,1,1,2,2,0,4,3,1,0,58,51,8,1,376,368,9,2132,2694,224,32,29,3,1
3161,1,0,1,4,1,3,1,1,1,4,0,4,5,1,4,0,95,2,95,2,491,70,425,1721,166,1741,54,1,53,1
3162,1,0,1,3,1,2,2,1,1,2,0,2,4,1,3,0,19,3,18,2,522,491,40,25447,18485,13619,11,1,10,1
3163,0,0,0,9,4,8,1,1,1,8,3,5,9,4,8,3,198,184,23,9,1431,1358,85,7747,7246,563,25,10,15,1
3164,1,1,0,1,0,1,2,1,1,0,0,0,2,1,1,0,5,4,2,1,7,5,3,100,78,27,3,1,2,1
3165,0,0,0,11,1,10,1,1,1,10,0,10,11,1,10,0,45,2,44,1,115,2,114,492,4,487,22,1,21,1
3166,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,5,5,1,1,20,19,2,109,98,10,9,7,2,1
3167,1,0,1,10,1,10,1,1,1,10,0,10,11,1,11,1,71,2,70,1,205,3,203,1093,13,1345,51,1,50,1
3168,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,2,2,1,1,75,75,1,156,151,4,2,1,1,1
3169,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,4,2,3,1,303,6,298,16305,8142,8237,6,4,2,1
3170,1,1,0,3,1,2,2,1,1,2,1,1,4,2,2,0,5,4,2,1,5,4,2,20,12,8,5,3,2,1
3171,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,24,4,3,3,186,19,13,3210,517,17,11,9,2,1
3172,3,0,3,3,1,2,1,1,1,5,0,5,6,1,5,0,90,1,90,1,776,2,775,4531,6,6325,46,1,45,1
3173,1,1,1,6,1,5,1,1,1,6,1,5,7,2,6,1,20,13,10,3,56,28,30,665,537,246,39,7,32,1
3174,1,0,1,1,1,0,2,1,1,0,0,0,2,1,1,0,16,1,16,1,47,1,47,165,5,159,14,1,13,1
3175,3,2,1,4,4,0,1,0,0,6,6,0,7,6,1,0,2,2,1,1,7,7,1,11,8,2,8,7,1,1
3176,2,2,2,5,5,3,2,1,1,5,5,0,7,7,5,5,2274,2162,121,9,9195,8645,557,213310,212099,1680,46,34,12,1
3177,3,1,3,20,2,20,0,0,0,23,3,20,23,3,23,3,1724,23,1705,4,3949,95,3856,170262,602,171059,62,11,53,1
3178,6,1,6,25,0,25,1,1,1,30,0,30,31,1,31,1,297,12,296,11,5271,42,5233,34383,822,64077,484,11,473,1
3179,1,0,1,1,1,1,2,1,1,0,0,0,2,1,2,1,30,6,25,1,253,44,215,1194,393,1463,27,9,18,1
3180,4,0,4,8,1,7,1,1,1,11,0,11,12,1,11,0,85,4,83,2,158,4,155,2847,9,4369,21,4,17,1
3181,2,1,2,2,0,2,2,1,1,2,0,2,4,1,4,1,96,13,6,3,810,26,115,10242,6148,968,40,20,20,1
3182,1,1,0,2,2,1,1,0,0,2,2,0,3,3,1,1,16,15,3,2,34,32,3,100,103,7,14,13,1,1
3183,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,9,9,3,3,63,59,3,688,838,133,10,9,1,1
3184,3,0,3,47,1,46,1,1,1,49,0,49,50,1,49,0,508,1,508,1,1379,3,1377,10841,300,15770,271,9,262,1
